n 200
m 1606
e 1 25
e 1 39
e 1 40
e 1 73
e 1 87
e 1 102
e 1 103
e 1 143
e 1 147
e 1 154
e 1 157
e 1 173
e 1 199
e 2 29
e 2 44
e 2 57
e 2 64
e 2 66
e 2 75
e 2 79
e 2 94
e 2 105
e 2 106
e 2 132
e 2 134
e 2 148
e 2 152
e 2 158
e 2 173
e 2 197
e 3 5
e 3 19
e 3 66
e 3 85
e 3 86
e 3 118
e 3 130
e 3 132
e 3 135
e 3 139
e 3 164
e 3 194
e 4 5
e 4 14
e 4 46
e 4 61
e 4 70
e 4 73
e 4 103
e 4 119
e 4 133
e 4 158
e 4 165
e 4 189
e 4 191
e 4 193
e 5 24
e 5 32
e 5 37
e 5 46
e 5 47
e 5 70
e 5 79
e 5 95
e 5 107
e 5 112
e 5 116
e 5 128
e 5 163
e 5 173
e 5 176
e 5 178
e 5 179
e 5 181
e 5 189
e 5 195
e 5 196
e 6 53
e 6 67
e 6 77
e 6 92
e 6 106
e 6 116
e 6 136
e 6 179
e 6 194
e 6 195
e 6 196
e 7 29
e 7 45
e 7 91
e 7 105
e 7 110
e 7 123
e 7 125
e 7 137
e 7 141
e 7 159
e 7 161
e 7 168
e 7 171
e 7 182
e 8 15
e 8 18
e 8 25
e 8 38
e 8 43
e 8 48
e 8 82
e 8 91
e 8 107
e 8 108
e 8 114
e 8 130
e 8 131
e 8 147
e 8 156
e 8 170
e 8 186
e 9 11
e 9 15
e 9 25
e 9 31
e 9 58
e 9 81
e 9 89
e 9 95
e 9 97
e 9 114
e 9 122
e 9 127
e 9 138
e 9 148
e 9 176
e 10 12
e 10 22
e 10 44
e 10 54
e 10 65
e 10 75
e 10 81
e 10 88
e 10 94
e 10 110
e 10 127
e 10 143
e 10 144
e 10 145
e 10 150
e 10 160
e 10 166
e 10 168
e 10 190
e 10 197
e 11 29
e 11 90
e 11 93
e 11 96
e 11 97
e 11 114
e 11 135
e 11 141
e 11 143
e 11 172
e 11 177
e 11 188
e 12 13
e 12 26
e 12 32
e 12 45
e 12 101
e 12 118
e 12 132
e 12 136
e 12 138
e 12 140
e 12 142
e 12 145
e 12 151
e 12 172
e 12 182
e 12 193
e 12 194
e 13 18
e 13 55
e 13 56
e 13 64
e 13 103
e 13 106
e 13 114
e 13 129
e 13 137
e 13 141
e 13 178
e 13 186
e 13 199
e 13 200
e 14 18
e 14 34
e 14 51
e 14 62
e 14 75
e 14 91
e 14 94
e 14 123
e 14 124
e 14 130
e 14 134
e 14 147
e 14 152
e 14 162
e 14 166
e 14 187
e 14 188
e 14 192
e 15 24
e 15 37
e 15 56
e 15 57
e 15 64
e 15 69
e 15 90
e 15 101
e 15 104
e 15 107
e 15 118
e 15 137
e 15 147
e 15 162
e 15 163
e 15 182
e 15 198
e 16 22
e 16 40
e 16 44
e 16 58
e 16 59
e 16 65
e 16 91
e 16 114
e 16 116
e 16 117
e 16 132
e 16 135
e 16 144
e 16 162
e 16 174
e 16 182
e 16 187
e 16 188
e 17 71
e 17 76
e 17 81
e 17 83
e 17 122
e 17 123
e 17 129
e 17 138
e 17 151
e 17 154
e 17 161
e 17 171
e 17 182
e 17 200
e 18 32
e 18 42
e 18 51
e 18 57
e 18 65
e 18 74
e 18 95
e 18 110
e 18 116
e 18 121
e 18 126
e 18 155
e 18 167
e 18 175
e 19 26
e 19 28
e 19 34
e 19 51
e 19 53
e 19 59
e 19 60
e 19 67
e 19 80
e 19 81
e 19 93
e 19 95
e 19 98
e 19 101
e 19 107
e 19 109
e 19 161
e 19 171
e 19 179
e 19 187
e 19 197
e 20 42
e 20 63
e 20 66
e 20 73
e 20 92
e 20 99
e 20 106
e 20 109
e 20 113
e 20 117
e 20 131
e 20 145
e 20 153
e 20 157
e 20 161
e 20 176
e 21 39
e 21 45
e 21 50
e 21 58
e 21 68
e 21 71
e 21 102
e 21 109
e 21 145
e 21 154
e 21 155
e 21 163
e 21 169
e 21 172
e 21 179
e 21 181
e 21 187
e 22 24
e 22 35
e 22 75
e 22 82
e 22 88
e 22 107
e 22 135
e 22 137
e 22 143
e 22 154
e 22 182
e 22 187
e 22 190
e 22 196
e 23 40
e 23 45
e 23 61
e 23 65
e 23 92
e 23 94
e 23 100
e 23 125
e 23 135
e 23 149
e 23 151
e 23 163
e 23 165
e 23 170
e 23 188
e 23 197
e 23 198
e 24 33
e 24 51
e 24 54
e 24 57
e 24 95
e 24 99
e 24 100
e 24 107
e 24 109
e 24 122
e 24 123
e 24 125
e 24 140
e 24 153
e 24 154
e 24 164
e 24 184
e 24 186
e 24 193
e 24 194
e 25 26
e 25 28
e 25 38
e 25 52
e 25 62
e 25 70
e 25 102
e 25 106
e 25 145
