n 200
m 1561
e 1 25
e 1 26
e 1 28
e 1 30
e 1 42
e 1 62
e 1 103
e 1 110
e 1 113
e 1 121
e 1 192
e 1 196
e 2 30
e 2 36
e 2 40
e 2 43
e 2 45
e 2 50
e 2 54
e 2 57
e 2 64
e 2 73
e 2 116
e 2 125
e 2 128
e 2 146
e 2 153
e 2 156
e 2 187
e 2 195
e 3 5
e 3 6
e 3 14
e 3 21
e 3 25
e 3 50
e 3 53
e 3 72
e 3 75
e 3 101
e 3 110
e 3 118
e 3 123
e 3 126
e 3 136
e 3 148
e 3 171
e 3 177
e 3 181
e 3 187
e 4 21
e 4 29
e 4 30
e 4 31
e 4 36
e 4 46
e 4 60
e 4 66
e 4 79
e 4 80
e 4 110
e 4 114
e 4 127
e 4 136
e 4 156
e 4 160
e 4 187
e 4 195
e 5 31
e 5 32
e 5 47
e 5 57
e 5 67
e 5 80
e 5 88
e 5 129
e 5 141
e 5 143
e 5 165
e 5 167
e 5 170
e 5 196
e 6 37
e 6 48
e 6 49
e 6 58
e 6 129
e 6 131
e 6 132
e 6 136
e 6 152
e 6 171
e 6 198
e 7 8
e 7 18
e 7 40
e 7 92
e 7 95
e 7 102
e 7 139
e 7 144
e 7 153
e 7 165
e 7 170
e 7 194
e 8 17
e 8 19
e 8 25
e 8 29
e 8 48
e 8 56
e 8 76
e 8 89
e 8 91
e 8 95
e 8 96
e 8 97
e 8 107
e 8 112
e 8 125
e 8 160
e 8 195
e 8 197
e 8 198
e 9 18
e 9 62
e 9 77
e 9 111
e 9 117
e 9 118
e 9 124
e 9 133
e 9 142
e 9 147
e 9 161
e 9 169
e 9 175
e 9 176
e 9 191
e 10 13
e 10 14
e 10 15
e 10 31
e 10 37
e 10 42
e 10 48
e 10 61
e 10 79
e 10 88
e 10 96
e 10 111
e 10 117
e 10 134
e 10 140
e 10 161
e 10 176
e 10 194
e 11 12
e 11 19
e 11 21
e 11 27
e 11 39
e 11 47
e 11 71
e 11 93
e 11 112
e 11 116
e 11 133
e 11 138
e 11 161
e 11 173
e 11 174
e 11 182
e 11 191
e 12 15
e 12 29
e 12 43
e 12 87
e 12 88
e 12 90
e 12 91
e 12 121
e 12 173
e 12 188
e 13 23
e 13 24
e 13 39
e 13 40
e 13 44
e 13 48
e 13 49
e 13 65
e 13 79
e 13 88
e 13 96
e 13 101
e 13 108
e 13 138
e 13 148
e 13 154
e 13 159
e 13 162
e 13 176
e 13 190
e 13 198
e 14 26
e 14 29
e 14 36
e 14 50
e 14 69
e 14 86
e 14 92
e 14 100
e 14 102
e 14 103
e 14 111
e 14 117
e 14 122
e 14 126
e 14 138
e 14 146
e 14 164
e 14 174
e 14 175
e 14 177
e 14 184
e 14 199
e 15 31
e 15 60
e 15 81
e 15 100
e 15 110
e 15 111
e 15 140
e 15 154
e 15 165
e 15 182
e 16 19
e 16 26
e 16 43
e 16 46
e 16 57
e 16 76
e 16 79
e 16 82
e 16 97
e 16 99
e 16 109
e 16 137
e 16 152
e 16 157
e 17 19
e 17 21
e 17 23
e 17 33
e 17 43
e 17 60
e 17 61
e 17 65
e 17 96
e 17 110
e 17 121
e 17 122
e 17 123
e 17 189
e 17 200
e 18 25
e 18 41
e 18 82
e 18 92
e 18 100
e 18 109
e 18 114
e 18 117
e 18 127
e 18 137
e 18 167
e 18 175
e 19 40
e 19 46
e 19 56
e 19 58
e 19 69
e 19 71
e 19 72
e 19 83
e 19 92
e 19 110
e 19 134
e 19 135
e 19 141
e 19 147
e 19 149
e 19 182
e 19 190
e 20 28
e 20 33
e 20 48
e 20 59
e 20 70
e 20 73
e 20 74
e 20 85
e 20 87
e 20 89
e 20 93
e 20 97
e 20 101
e 20 127
e 20 135
e 20 160
e 20 169
e 20 170
e 20 171
e 20 172
e 20 187
e 21 22
e 21 26
e 21 29
e 21 45
e 21 52
e 21 61
e 21 72
e 21 103
e 21 128
e 21 133
e 21 134
e 21 148
e 21 152
e 21 156
e 21 198
e 21 200
e 22 29
e 22 33
e 22 53
e 22 57
e 22 71
e 22 78
e 22 116
e 22 117
e 22 131
e 22 143
e 22 152
e 22 157
e 22 183
e 22 199
e 22 200
e 23 64
e 23 81
e 23 83
e 23 104
e 23 107
e 23 111
e 23 113
e 23 121
e 23 123
e 23 143
e 23 153
e 23 169
e 23 176
e 23 177
e 24 34
e 24 56
e 24 63
e 24 74
e 24 90
e 24 98
e 24 108
e 24 112
e 24 113
e 24 125
e 24 133
e 24 138
e 24 139
e 24 160
e 24 177
e 24 190
e 25 31
e 25 49
e 25 53
e 25 59
e 25 70
e 25 142
e 25 155
e 25 156
e 25 164
e 25 172
e 25 192
e 26 56
e 26 61
e 26 63
e 26 68
e 26 73
e 26 76
e 26 99
e 26 103
e 26 113
e 26 115
e 26 147
e 26 165
e 26 169
e 26 174
e 26 176
e 26 197
e 27 33
e 27 43
e 27 72
e 27 77
e 27 84
e 27 98
e 27 120
e 27 128
e 27 129
e 27 137
e 27 142
e 27 183
e 27 194
e 27 196
e 28 45
e 28 50
e 28 60
e 28 66
e 28 69
e 28 85
e 28 92
e 28 100
e 28 102
e 28 106
e 28 120
e 28 156
e 28 170
e 28 172
e 28 175
e 29 40
e 29 43
e 29 59
e 29 78
e 29 94
e 29 95
e 29 98
e 29 101
e 29 119
e 29 130
e 29 168
e 29 178
e 29 196
e 30 52
e 30 53
e 30 59
e 30 67
e 30 82
e 30 84
e 30 86
e 30 94
e 30 121
e 30 145
e 30 152
e 30 176
e 30 180
e 30 198
e 31 32
e 31 46
e 31 54
e 31 100
e 31 121
e 31 151
e 31 161
e 31 183
e 31 192
e 31 198
e 31 199
e 32 33
e 32 40
e 32 42
e 32 43
e 32 60
e 32 70
e 32 98
e 32 99
e 32 103
e 32 155
e 32 174
e 32 179
e 32 180
e 32 200
e 33 36
e 33 41
e 33 48
e 33 60
e 33 65
e 33 67
e 33 84
e 33 93
e 33 131
e 33 135
e 33 147
e 33 160
e 33 172
e 33 177
e 33 179
e 33 195
e 33 197
e 34 42
e 34 52
e 34 53
e 34 59
e 34 60
e 34 88
e 34 90
e 34 113
e 34 119
e 34 140
e 34 156
e 34 172
e 34 174
e 35 62
e 35 63
e 35 75
e 35 96
e 35 107
e 35 122
e 35 136
e 35 162
e 35 169
e 35 177
e 35 193
e 36 45
e 36 72
e 36 77
e 36 101
e 36 113
e 36 121
e 36 136
e 36 139
e 36 164
e 36 171
e 36 173
e 36 175
e 36 180
e 37 41
e 37 42
e 37 59
e 37 64
e 37 66
e 37 70
e 37 121
e 37 139
e 37 178
e 38 43
e 38 58
e 38 61
e 38 65
e 38 77
e 38 92
e 38 134
e 38 137
e 38 152
e 38 162
e 38 183
e 38 192
e 38 196
e 39 50
e 39 56
e 39 93
e 39 97
e 39 115
e 39 124
e 39 144
e 39 146
e 39 150
e 39 154
e 39 180
e 39 185
e 39 193
e 40 41
e 40 91
e 40 96
e 40 102
e 40 104
e 40 121
e 40 132
e 40 155
e 40 165
e 40 173
e 40 177
e 40 184
e 40 188
e 40 195
e 41 67
e 41 75
e 41 82
e 41 109
e 41 112
e 41 113
e 41 152
e 42 53
e 42 69
e 42 75
e 42 77
e 42 78
e 42 131
e 42 144
e 42 181
e 42 184
e 42 187
e 43 58
e 43 61
e 43 132
e 43 170
e 44 48
e 44 62
e 44 65
e 44 71
e 44 74
e 44 103
e 44 108
e 44 111
e 44 114
e 44 152
e 44 158
e 44 167
e 44 179
e 44 196
e 45 52
e 45 104
e 45 109
e 45 120
e 45 121
e 45 139
e 45 142
e 45 160
e 45 177
e 45 180
e 45 186
e 45 191
e 45 198
e 46 62
e 46 63
e 46 69
e 46 88
e 46 89
e 46 92
e 46 114
e 46 121
e 46 126
e 46 127
e 46 128
e 46 130
e 46 131
e 46 165
e 46 180
e 46 189
e 46 192
e 46 194
e 46 198
e 47 50
e 47 84
e 47 87
e 47 93
e 47 99
e 47 125
e 47 138
e 47 141
e 47 154
e 47 174
e 47 178
e 47 194
e 48 54
e 48 57
e 48 64
e 48 66
e 48 69
e 48 132
e 48 146
e 48 148
e 48 171
e 48 176
e 48 185
e 48 189
e 48 191
e 48 192
e 48 200
e 49 80
e 49 82
e 49 86
e 49 116
e 49 120
e 49 124
e 49 139
e 49 151
e 49 156
e 49 157
e 49 167
e 49 173
e 49 176
e 49 177
e 49 179
e 49 181
e 50 62
e 50 96
e 50 100
e 50 103
e 50 112
e 50 115
e 50 183
e 50 185
e 51 60
e 51 66
e 51 105
e 51 106
e 51 140
e 51 141
e 51 147
e 51 156
e 51 168
e 51 193
e 52 74
e 52 96
e 52 110
e 52 117
e 52 124
e 52 129
e 52 165
e 52 168
e 52 172
e 53 58
e 53 69
e 53 86
e 53 100
e 53 103
e 53 105
e 53 111
e 53 133
e 53 136
e 53 139
e 53 142
e 53 159
e 53 167
e 53 176
e 53 180
e 54 58
e 54 74
e 54 80
e 54 101
e 54 130
e 54 131
e 54 171
e 54 175
e 54 185
e 54 195
e 55 56
e 55 73
e 55 79
e 55 98
e 55 114
e 55 117
e 55 123
e 55 140
e 55 148
e 55 156
e 55 165
e 55 169
e 55 185
e 56 86
e 56 90
e 56 114
e 56 122
e 56 124
e 56 126
e 56 164
e 56 183
e 56 185
e 57 64
e 57 65
e 57 69
e 57 112
e 57 150
e 57 152
e 57 161
e 57 178
e 57 192
e 57 196
e 57 197
e 57 199
e 58 61
e 58 63
e 58 71
e 58 74
e 58 83
e 58 91
e 58 96
e 58 112
e 58 117
e 58 129
e 58 132
e 58 144
e 58 146
e 58 155
e 58 161
e 58 179
e 58 187
e 58 191
e 58 198
e 59 68
e 59 77
e 59 96
e 59 99
e 59 107
e 59 108
e 59 112
e 59 116
e 59 121
e 59 140
e 59 142
e 59 169
e 59 199
e 60 69
e 60 127
e 60 142
e 60 154
e 60 156
e 60 158
e 60 176
e 60 178
e 60 197
e 61 71
e 61 83
e 61 93
e 61 116
e 61 135
e 61 154
e 61 155
e 61 169
e 61 173
e 61 181
e 62 71
e 62 83
e 62 104
e 62 138
e 62 175
e 62 179
e 62 181
e 62 182
e 62 183
e 62 194
e 63 71
e 63 125
e 63 147
e 63 149
e 63 151
e 63 161
e 63 162
e 63 172
e 63 174
e 63 195
e 64 77
e 64 191
e 65 71
e 65 82
e 65 111
e 65 126
e 65 127
e 65 128
e 65 143
e 65 149
e 65 152
e 65 156
e 65 158
e 65 161
e 65 180
e 65 183
e 66 85
e 66 91
e 66 109
e 66 116
e 66 120
e 66 156
e 66 157
e 66 191
e 67 75
e 67 90
e 67 106
e 67 135
e 67 144
e 67 151
e 67 169
e 67 191
e 68 69
e 68 80
e 68 108
e 68 113
e 68 152
e 68 182
e 68 200
e 69 75
e 69 91
e 69 109
e 69 117
e 69 131
e 69 140
e 69 142
e 69 166
e 69 171
e 69 179
e 70 82
e 70 89
e 70 93
e 70 117
e 70 123
e 70 125
e 70 139
e 70 144
e 70 145
e 70 147
e 70 151
e 70 178
e 71 72
e 71 101
e 71 123
e 71 150
e 71 156
e 71 159
e 71 171
e 71 174
e 71 193
e 71 200
e 72 93
e 72 94
e 72 99
e 72 100
e 72 108
e 72 135
e 72 156
e 72 166
e 72 174
e 73 80
e 73 97
e 73 108
e 73 149
e 73 150
e 73 156
e 73 158
e 73 162
e 73 175
e 73 181
e 74 81
e 74 94
e 74 95
e 74 102
e 74 134
e 74 154
e 74 172
e 74 179
e 74 181
e 74 196
e 75 76
e 75 80
e 75 90
e 75 91
e 75 104
e 75 133
e 75 141
e 75 143
e 75 169
e 75 178
e 75 191
e 76 92
e 76 103
e 76 123
e 76 125
e 76 126
e 76 137
e 76 159
e 76 170
e 76 171
e 76 180
e 76 187
e 77 97
e 77 108
e 77 117
e 77 120
e 77 139
e 77 141
e 77 148
e 77 158
e 77 159
e 77 165
e 77 169
e 77 172
e 77 176
e 78 94
e 78 118
e 78 129
e 78 138
e 78 148
e 78 177
e 78 182
e 79 80
e 79 84
e 79 108
e 79 114
e 79 117
e 79 148
e 79 177
e 79 179
e 79 195
e 80 127
e 80 144
e 80 170
e 80 184
e 80 189
e 81 104
e 81 115
e 81 123
e 81 131
e 81 158
e 81 176
e 81 178
e 81 195
e 81 199
e 82 104
e 82 114
e 82 124
e 82 133
e 82 162
e 82 175
e 82 183
e 82 191
e 83 95
e 83 126
e 83 160
e 83 162
e 83 167
e 83 184
e 83 190
e 84 122
e 84 125
e 84 150
e 84 153
e 84 172
e 84 187
e 85 128
e 85 129
e 85 139
e 85 141
e 85 151
e 85 158
e 85 159
e 85 173
e 86 88
e 86 107
e 86 117
e 86 134
e 86 144
e 86 155
e 86 158
e 86 180
e 86 182
e 87 93
e 87 115
e 87 126
e 87 135
e 87 138
e 87 140
e 87 148
e 87 156
e 87 176
e 88 99
e 88 103
e 88 132
e 88 139
e 88 163
e 88 164
e 88 177
e 88 191
e 89 96
e 89 120
e 89 128
e 89 137
e 89 146
e 89 163
e 89 175
e 89 199
e 90 100
e 90 102
e 90 103
e 90 113
e 90 131
e 90 134
e 90 174
e 90 184
e 90 194
e 90 200
e 91 96
e 91 109
e 91 112
e 91 136
e 91 149
e 91 154
e 91 171
e 91 179
e 92 137
e 92 140
e 92 148
e 92 156
e 92 165
e 92 167
e 92 181
e 92 186
e 92 191
e 93 97
e 93 113
e 93 136
e 93 153
e 93 159
e 93 182
e 93 199
e 94 98
e 94 100
e 94 112
e 94 113
e 94 125
e 94 136
e 94 138
e 94 146
e 94 148
e 94 168
e 94 175
e 95 103
e 95 109
e 95 138
e 95 142
e 95 155
e 95 158
e 95 172
e 95 178
e 95 197
e 96 113
e 96 116
e 96 117
e 96 130
e 96 138
e 96 171
e 97 116
e 97 167
e 97 171
e 97 173
e 97 175
e 97 178
e 97 189
e 97 196
e 98 99
e 98 131
e 98 133
e 98 134
e 98 159
e 98 163
e 98 178
e 99 105
e 99 128
e 99 148
e 99 184
e 100 102
e 100 103
e 100 112
e 100 127
e 100 134
e 100 139
e 100 141
e 100 153
e 100 156
e 100 162
e 100 168
e 101 123
e 101 155
e 101 156
e 101 160
e 101 171
e 101 187
e 101 200
e 102 109
e 102 118
e 102 119
e 102 122
e 102 176
e 102 180
e 102 186
e 103 119
e 103 130
e 103 143
e 103 166
e 103 169
e 103 171
e 103 193
e 104 108
e 104 122
e 104 124
e 104 125
e 104 126
e 104 132
e 104 147
e 104 154
e 104 161
e 104 165
e 104 175
e 104 183
e 104 184
e 104 194
e 105 118
e 105 119
e 105 181
e 105 187
e 106 131
e 106 135
e 106 166
e 106 179
e 106 181
e 107 110
e 107 112
e 107 116
e 107 123
e 107 131
e 107 137
e 107 148
e 107 175
e 107 178
e 107 190
e 107 197
e 108 111
e 108 124
e 108 126
e 108 133
e 108 142
e 108 159
e 108 166
e 108 172
e 108 200
e 109 129
e 109 182
e 109 186
e 109 194
e 109 195
e 109 196
e 110 111
e 110 123
e 110 126
e 110 138
e 110 150
e 110 154
e 110 160
e 110 195
e 111 126
e 111 167
e 111 169
e 111 186
e 112 130
e 112 166
e 112 167
e 112 178
e 112 187
e 112 197
e 113 140
e 113 146
e 113 150
e 113 175
e 113 181
e 113 183
e 113 197
e 114 124
e 114 131
e 114 138
e 114 177
e 114 182
e 114 183
e 114 199
e 115 124
e 115 127
e 115 140
e 115 155
e 115 188
e 116 179
e 117 121
e 117 139
e 117 152
e 117 154
e 117 155
e 117 171
e 117 172
e 117 175
e 117 176
e 117 179
e 117 185
e 118 146
e 118 162
e 118 171
e 118 177
e 118 183
e 118 184
e 118 190
e 118 192
e 118 197
e 118 199
e 119 123
e 119 130
e 119 141
e 119 193
e 120 127
e 120 132
e 120 154
e 120 168
e 120 176
e 120 178
e 121 130
e 121 131
e 121 140
e 121 156
e 121 162
e 121 169
e 121 175
e 121 189
e 121 200
e 122 146
e 122 152
e 122 174
e 122 182
e 122 187
e 122 194
e 122 195
e 123 132
e 123 141
e 123 144
e 123 148
e 123 152
e 123 198
e 124 136
e 124 152
e 124 158
e 124 165
e 124 177
e 124 180
e 124 190
e 125 137
e 125 145
e 125 146
e 125 185
e 125 196
e 125 197
e 126 150
e 126 157
e 126 192
e 126 196
e 126 199
e 127 155
e 127 198
e 127 199
e 128 164
e 128 169
e 128 180
e 129 137
e 129 138
e 129 143
e 129 152
e 129 159
e 129 178
e 129 186
e 130 147
e 130 152
e 130 161
e 130 175
e 130 178
e 130 181
e 130 186
e 130 197
e 131 167
e 132 141
e 132 146
e 132 158
e 132 169
e 132 188
e 133 146
e 133 166
e 133 167
e 133 179
e 133 185
e 134 150
e 134 158
e 134 165
e 134 180
e 134 183
e 134 189
e 135 147
e 135 167
e 135 170
e 135 193
e 135 194
e 136 165
e 136 182
e 137 147
e 137 149
e 137 157
e 137 167
e 137 185
e 138 144
e 138 153
e 138 155
e 138 158
e 138 162
e 138 187
e 138 188
e 138 200
e 139 173
e 139 197
e 141 148
e 141 150
e 141 182
e 141 192
e 142 149
e 142 159
e 142 180
e 142 197
e 143 145
e 143 171
e 143 177
e 143 178
e 143 185
e 144 147
e 144 158
e 144 169
e 144 188
e 144 191
e 144 194
e 145 169
e 145 170
e 146 149
e 146 151
e 146 154
e 146 185
e 147 155
e 147 170
e 147 174
e 148 153
e 148 171
e 148 172
e 148 177
e 148 182
e 148 187
e 148 199
e 149 157
e 149 183
e 149 190
e 149 199
e 150 170
e 150 176
e 150 179
e 150 184
e 151 184
e 151 188
e 151 192
e 151 199
e 152 153
e 152 163
e 152 182
e 152 186
e 152 189
e 153 156
e 153 170
e 153 175
e 153 179
e 153 180
e 153 181
e 153 184
e 153 190
e 154 156
e 154 158
e 154 160
e 154 168
e 154 181
e 154 193
e 155 172
e 155 196
e 156 194
e 157 164
e 157 200
e 158 160
e 158 186
e 158 187
e 158 194
e 158 200
e 159 164
e 159 181
e 159 187
e 159 198
e 160 181
e 160 197
e 161 166
e 161 183
e 162 163
e 162 184
e 162 188
e 162 190
e 162 192
e 163 170
e 163 172
e 163 173
e 163 197
e 164 187
e 164 197
e 164 198
e 166 198
e 167 171
e 167 187
e 167 191
e 168 174
e 168 176
e 168 186
e 168 190
e 168 193
e 169 190
e 169 191
e 170 178
e 171 184
e 171 189
e 171 195
e 173 174
e 173 181
e 173 187
e 173 189
e 173 191
e 174 175
e 174 184
e 174 188
e 174 193
e 174 198
e 175 180
e 176 187
e 176 188
e 176 200
e 177 181
e 177 196
e 178 181
e 178 197
e 179 180
e 179 192
e 180 184
e 182 189
e 183 187
e 183 192
e 183 198
e 183 199
e 185 192
e 185 194
e 185 196
e 186 193
e 189 193
e 190 197
e 191 197
e 191 198
e 193 197
e 195 198
e 196 198
e 197 198
