n 200
m 1585
e 1 11
e 1 35
e 1 74
e 1 75
e 1 101
e 1 109
e 1 116
e 1 127
e 1 150
e 1 170
e 1 172
e 1 183
e 1 191
e 2 7
e 2 28
e 2 40
e 2 56
e 2 79
e 2 81
e 2 82
e 2 86
e 2 89
e 2 102
e 2 107
e 2 141
e 2 148
e 2 162
e 2 166
e 2 168
e 2 193
e 3 26
e 3 37
e 3 48
e 3 78
e 3 102
e 3 104
e 3 123
e 3 134
e 3 136
e 3 142
e 3 147
e 3 153
e 3 159
e 3 169
e 3 185
e 3 195
e 4 7
e 4 33
e 4 39
e 4 42
e 4 59
e 4 64
e 4 66
e 4 68
e 4 76
e 4 100
e 4 122
e 4 125
e 4 136
e 4 170
e 4 193
e 4 196
e 5 9
e 5 14
e 5 20
e 5 33
e 5 50
e 5 69
e 5 84
e 5 91
e 5 93
e 5 95
e 5 157
e 5 197
e 6 23
e 6 33
e 6 63
e 6 77
e 6 80
e 6 113
e 6 126
e 6 130
e 6 146
e 6 151
e 6 188
e 7 26
e 7 41
e 7 53
e 7 75
e 7 121
e 7 137
e 7 143
e 7 149
e 7 154
e 7 157
e 7 182
e 7 196
e 8 36
e 8 40
e 8 42
e 8 59
e 8 60
e 8 62
e 8 68
e 8 123
e 8 127
e 8 138
e 8 154
e 8 155
e 8 178
e 8 186
e 9 10
e 9 22
e 9 40
e 9 70
e 9 80
e 9 134
e 9 146
e 9 149
e 10 18
e 10 19
e 10 22
e 10 34
e 10 44
e 10 47
e 10 59
e 10 64
e 10 67
e 10 90
e 10 118
e 10 119
e 10 135
e 10 137
e 10 142
e 10 143
e 10 159
e 10 178
e 10 182
e 10 186
e 10 190
e 11 13
e 11 17
e 11 39
e 11 42
e 11 65
e 11 75
e 11 99
e 11 111
e 11 130
e 11 135
e 11 137
e 11 165
e 11 170
e 11 171
e 12 15
e 12 19
e 12 23
e 12 26
e 12 43
e 12 58
e 12 62
e 12 66
e 12 94
e 12 106
e 12 115
e 12 118
e 12 189
e 13 43
e 13 57
e 13 58
e 13 70
e 13 93
e 13 116
e 13 120
e 13 131
e 13 134
e 13 136
e 13 145
e 13 150
e 13 158
e 13 167
e 13 194
e 14 15
e 14 31
e 14 37
e 14 45
e 14 65
e 14 73
e 14 79
e 14 88
e 14 122
e 14 152
e 14 163
e 14 186
e 14 192
e 15 23
e 15 75
e 15 104
e 15 113
e 15 121
e 15 127
e 15 135
e 15 157
e 15 158
e 15 159
e 15 164
e 15 179
e 15 184
e 15 185
e 15 194
e 15 195
e 15 199
e 16 32
e 16 34
e 16 37
e 16 39
e 16 49
e 16 65
e 16 71
e 16 78
e 16 80
e 16 99
e 16 117
e 16 138
e 16 177
e 16 182
e 16 196
e 17 20
e 17 32
e 17 51
e 17 55
e 17 71
e 17 107
e 17 112
e 17 117
e 17 150
e 17 162
e 17 171
e 17 184
e 17 190
e 18 20
e 18 27
e 18 33
e 18 73
e 18 75
e 18 77
e 18 91
e 18 131
e 18 137
e 18 148
e 18 163
e 18 166
e 18 173
e 18 196
e 19 20
e 19 41
e 19 53
e 19 67
e 19 75
e 19 139
e 19 145
e 19 153
e 19 167
e 19 174
e 20 26
e 20 61
e 20 83
e 20 114
e 20 115
e 20 137
e 20 166
e 20 175
e 20 178
e 20 184
e 20 199
e 21 27
e 21 38
e 21 57
e 21 71
e 21 79
e 21 82
e 21 110
e 21 118
e 21 124
e 21 135
e 21 142
e 21 145
e 21 168
e 21 187
e 21 191
e 21 193
e 22 30
e 22 37
e 22 50
e 22 64
e 22 67
e 22 78
e 22 80
e 22 95
e 22 110
e 22 113
e 22 115
e 22 116
e 22 122
e 22 134
e 22 138
e 22 141
e 22 145
e 22 157
e 22 163
e 22 164
e 22 168
e 22 178
e 23 28
e 23 32
e 23 34
e 23 79
e 23 95
e 23 111
e 23 113
e 23 123
e 23 130
e 23 139
e 23 181
e 23 187
e 24 33
e 24 36
e 24 44
e 24 54
e 24 62
e 24 73
e 24 80
e 24 100
e 24 104
e 24 111
e 24 115
e 24 139
e 24 144
e 24 150
e 24 169
e 24 173
e 24 184
e 24 186
e 25 67
e 25 82
e 25 85
e 25 98
e 25 107
e 25 113
e 25 122
e 25 129
e 25 150
e 26 67
e 26 89
e 26 94
e 26 137
e 26 147
e 26 170
e 26 194
e 26 200
e 27 73
e 27 89
e 27 136
e 27 145
e 27 153
e 27 193
e 28 29
e 28 52
e 28 67
e 28 73
e 28 79
e 28 83
e 28 98
e 28 110
e 28 112
e 28 114
e 28 117
e 28 127
e 28 131
e 28 132
e 28 145
e 28 191
e 29 46
e 29 48
e 29 51
e 29 63
e 29 75
e 29 76
e 29 81
e 29 92
e 29 94
e 29 98
e 29 110
e 29 140
e 29 141
e 29 144
e 29 181
e 29 186
e 30 50
e 30 62
e 30 107
e 30 114
e 30 123
e 30 127
e 30 135
e 30 142
e 30 143
e 30 170
e 30 188
e 30 194
e 31 73
e 31 76
e 31 92
e 31 93
e 31 96
e 31 112
e 31 129
e 31 130
e 31 142
e 31 166
e 31 169
e 31 171
e 31 187
e 32 44
e 32 48
e 32 74
e 32 79
e 32 84
e 32 113
e 32 114
e 32 115
e 32 119
e 32 135
e 32 144
e 32 149
e 32 157
e 32 162
e 32 189
e 32 194
e 33 37
e 33 75
e 33 97
e 33 105
e 33 121
e 33 129
e 33 140
e 33 163
e 33 172
e 33 181
e 33 193
e 33 194
e 34 41
e 34 60
e 34 76
e 34 84
e 34 85
e 34 93
e 34 101
e 34 130
e 34 147
e 34 148
e 34 163
e 34 171
e 34 184
e 35 37
e 35 43
e 35 45
e 35 46
e 35 83
e 35 107
e 35 110
e 35 114
e 35 129
e 35 144
e 35 149
e 35 156
e 35 157
e 35 165
e 35 167
e 35 168
e 35 173
e 35 176
e 35 197
e 36 38
e 36 122
e 36 156
e 36 185
e 37 46
e 37 52
e 37 56
e 37 65
e 37 81
e 37 85
e 37 87
e 37 97
e 37 115
e 37 117
e 37 180
e 37 181
e 38 98
e 38 126
e 38 154
e 38 162
e 38 165
e 38 170
e 38 171
e 38 194
e 39 41
e 39 43
e 39 66
e 39 89
e 39 106
e 39 123
e 39 148
e 39 172
e 39 175
