n 200
m 1593
e 1 39
e 1 50
e 1 93
e 1 99
e 1 110
e 1 111
e 1 119
e 1 129
e 1 134
e 1 149
e 1 161
e 1 166
e 1 170
e 1 171
e 1 174
e 1 187
e 2 28
e 2 32
e 2 43
e 2 45
e 2 55
e 2 63
e 2 74
e 2 83
e 2 93
e 2 113
e 2 117
e 2 118
e 2 147
e 2 148
e 2 166
e 2 177
e 2 186
e 3 8
e 3 14
e 3 26
e 3 46
e 3 53
e 3 60
e 3 72
e 3 79
e 3 81
e 3 100
e 3 124
e 3 126
e 3 131
e 3 140
e 3 143
e 3 161
e 3 165
e 3 181
e 3 182
e 3 184
e 3 187
e 3 191
e 4 5
e 4 10
e 4 15
e 4 21
e 4 23
e 4 34
e 4 78
e 4 80
e 4 86
e 4 96
e 4 97
e 4 108
e 4 152
e 4 172
e 4 184
e 5 6
e 5 21
e 5 23
e 5 24
e 5 33
e 5 42
e 5 44
e 5 57
e 5 75
e 5 78
e 5 101
e 5 109
e 5 130
e 5 132
e 5 141
e 5 165
e 5 185
e 6 13
e 6 27
e 6 61
e 6 90
e 6 103
e 6 126
e 6 136
e 6 139
e 6 145
e 6 172
e 6 191
e 7 9
e 7 13
e 7 19
e 7 33
e 7 40
e 7 51
e 7 55
e 7 56
e 7 61
e 7 67
e 7 106
e 7 111
e 7 161
e 7 167
e 7 180
e 7 186
e 8 9
e 8 32
e 8 34
e 8 51
e 8 72
e 8 93
e 8 95
e 8 97
e 8 108
e 8 123
e 8 128
e 8 139
e 8 147
e 8 155
e 8 165
e 8 166
e 8 167
e 8 182
e 8 191
e 9 33
e 9 69
e 9 79
e 9 107
e 9 114
e 9 134
e 9 140
e 9 145
e 9 164
e 10 51
e 10 68
e 10 72
e 10 90
e 10 102
e 10 127
e 10 148
e 10 186
e 11 12
e 11 23
e 11 24
e 11 47
e 11 63
e 11 85
e 11 126
e 11 136
e 11 140
e 11 145
e 11 146
e 11 155
e 11 156
e 12 13
e 12 34
e 12 42
e 12 43
e 12 45
e 12 60
e 12 73
e 12 81
e 12 94
e 12 97
e 12 126
e 12 129
e 12 135
e 12 153
e 12 157
e 12 168
e 12 169
e 12 188
e 13 42
e 13 51
e 13 139
e 13 171
e 14 24
e 14 44
e 14 64
e 14 75
e 14 81
e 14 85
e 14 89
e 14 90
e 14 155
e 14 161
e 14 170
e 14 179
e 15 32
e 15 34
e 15 42
e 15 50
e 15 65
e 15 66
e 15 77
e 15 119
e 15 137
e 15 142
e 15 168
e 16 21
e 16 33
e 16 34
e 16 37
e 16 54
e 16 78
e 16 100
e 16 119
e 16 123
e 16 149
e 16 150
e 16 151
e 16 182
e 16 183
e 17 31
e 17 33
e 17 36
e 17 49
e 17 63
e 17 73
e 17 88
e 17 123
e 17 129
e 17 143
e 17 147
e 17 149
e 17 151
e 17 156
e 17 160
e 17 170
e 17 176
e 17 184
e 18 19
e 18 43
e 18 53
e 18 60
e 18 66
e 18 92
e 18 96
e 18 97
e 18 119
e 18 135
e 18 149
e 18 162
e 18 168
e 18 169
e 18 171
e 18 175
e 19 29
e 19 34
e 19 35
e 19 36
e 19 39
e 19 44
e 19 56
e 19 87
e 19 89
e 19 98
e 19 101
e 19 122
e 19 136
e 19 142
e 19 153
e 19 170
e 19 175
e 19 198
e 20 28
e 20 37
e 20 56
e 20 61
e 20 77
e 20 91
e 20 99
e 20 105
e 20 112
e 20 123
e 20 130
e 20 134
e 20 153
e 20 168
e 20 170
e 20 180
e 20 182
e 20 188
e 20 191
e 21 24
e 21 31
e 21 40
e 21 62
e 21 81
e 21 107
e 21 115
e 21 141
e 21 156
e 21 159
e 21 172
e 21 185
e 21 186
e 22 83
e 22 84
e 22 93
e 22 100
e 22 114
e 22 124
e 22 128
e 22 134
e 22 167
e 22 195
e 22 198
e 23 24
e 23 75
e 23 79
e 23 85
e 23 92
e 23 94
e 23 100
e 23 106
e 23 124
e 23 163
e 23 173
e 23 185
e 23 190
e 24 33
e 24 39
e 24 76
e 24 87
e 24 105
e 24 127
e 24 131
e 24 133
e 24 134
e 24 149
e 24 157
e 24 195
e 25 39
e 25 40
e 25 51
e 25 71
e 25 76
e 25 81
e 25 119
e 25 120
e 25 122
e 25 143
e 25 144
e 25 146
e 25 151
e 25 154
e 25 159
e 25 180
e 25 193
e 25 195
e 26 29
e 26 32
e 26 34
e 26 40
e 26 59
e 26 76
e 26 82
e 26 91
e 26 95
e 26 96
e 26 135
e 26 153
e 26 159
e 26 171
e 26 178
e 26 179
e 26 198
e 27 31
e 27 41
e 27 72
e 27 90
e 27 92
e 27 116
e 27 118
e 27 128
e 27 131
e 27 151
e 27 154
e 27 166
e 27 167
e 28 40
e 28 44
e 28 63
e 28 99
e 28 149
e 28 153
e 28 170
e 28 173
e 28 179
e 28 189
e 29 37
e 29 43
e 29 44
e 29 58
e 29 62
e 29 94
e 29 101
e 29 112
e 29 124
e 29 152
e 29 157
e 29 158
e 29 159
e 29 163
e 29 197
e 29 199
e 30 44
e 30 50
e 30 57
e 30 59
e 30 64
e 30 71
e 30 73
e 30 76
e 30 77
e 30 83
e 30 94
e 30 103
e 30 104
e 30 114
e 30 142
e 30 146
e 30 149
e 30 183
e 30 196
e 30 197
e 31 34
e 31 38
e 31 52
e 31 57
e 31 61
e 31 77
e 31 85
e 31 97
e 31 113
e 31 115
e 31 118
e 31 120
e 31 124
e 31 135
e 31 137
e 31 155
e 32 41
e 32 43
e 32 51
e 32 59
e 32 79
e 32 95
e 32 102
e 32 118
e 32 123
e 32 139
e 32 156
e 32 171
e 32 186
e 32 198
e 33 37
e 33 43
e 33 45
e 33 57
e 33 92
e 33 95
e 33 102
e 33 117
