n 200
m 1591
e 1 43
e 1 50
e 1 99
e 1 110
e 1 111
e 1 119
e 1 129
e 1 134
e 1 170
e 1 171
e 1 174
e 1 187
e 1 194
e 2 27
e 2 28
e 2 32
e 2 43
e 2 45
e 2 63
e 2 74
e 2 83
e 2 113
e 2 117
e 2 147
e 2 148
e 2 166
e 2 177
e 2 186
e 3 8
e 3 14
e 3 43
e 3 46
e 3 60
e 3 72
e 3 78
e 3 81
e 3 124
e 3 131
e 3 140
e 3 143
e 3 161
e 3 163
e 3 165
e 3 182
e 3 184
e 3 187
e 3 191
e 4 5
e 4 15
e 4 18
e 4 21
e 4 22
e 4 23
e 4 34
e 4 78
e 4 80
e 4 86
e 4 96
e 4 97
e 4 108
e 4 126
e 4 152
e 4 172
e 5 6
e 5 21
e 5 24
e 5 33
e 5 42
e 5 44
e 5 57
e 5 75
e 5 78
e 5 101
e 5 109
e 5 130
e 5 132
e 5 133
e 5 141
e 5 165
e 5 185
e 6 13
e 6 27
e 6 61
e 6 84
e 6 90
e 6 95
e 6 103
e 6 126
e 6 136
e 6 145
e 6 161
e 6 177
e 6 187
e 6 191
e 7 9
e 7 13
e 7 19
e 7 33
e 7 40
e 7 51
e 7 55
e 7 56
e 7 61
e 7 67
e 7 70
e 7 106
e 7 111
e 7 136
e 7 161
e 7 180
e 8 9
e 8 51
e 8 72
e 8 87
e 8 92
e 8 93
e 8 95
e 8 97
e 8 108
e 8 128
e 8 135
e 8 165
e 8 166
e 8 167
e 8 191
e 9 33
e 9 79
e 9 107
e 9 114
e 9 134
e 9 140
e 9 145
e 9 159
e 9 164
e 10 18
e 10 27
e 10 51
e 10 68
e 10 72
e 10 90
e 10 102
e 10 148
e 10 164
e 10 186
e 11 12
e 11 23
e 11 24
e 11 45
e 11 47
e 11 63
e 11 68
e 11 85
e 11 116
e 11 117
e 11 126
e 11 136
e 11 140
e 11 145
e 11 146
e 11 156
e 11 185
e 12 42
e 12 43
e 12 45
e 12 60
