n 200
m 1610
e 1 9
e 1 14
e 1 40
e 1 46
e 1 50
e 1 81
e 1 84
e 1 86
e 1 92
e 1 102
e 1 107
e 1 118
e 1 120
e 1 149
e 1 172
e 1 192
e 1 197
e 2 11
e 2 24
e 2 30
e 2 45
e 2 49
e 2 60
e 2 96
e 2 115
e 2 127
e 2 134
e 2 169
e 2 198
e 3 14
e 3 20
e 3 24
e 3 31
e 3 52
e 3 54
e 3 70
e 3 71
e 3 92
e 3 119
e 3 124
e 3 142
e 3 183
e 3 197
e 4 17
e 4 39
e 4 63
e 4 69
e 4 71
e 4 73
e 4 110
e 4 123
e 4 124
e 4 125
e 4 131
e 4 139
e 4 145
e 4 156
e 4 167
e 4 176
e 4 177
e 4 191
e 4 192
e 5 8
e 5 26
e 5 40
e 5 44
e 5 45
e 5 57
e 5 63
e 5 71
e 5 86
e 5 97
e 5 106
e 5 113
e 5 121
e 5 132
e 5 138
e 5 143
e 5 163
e 5 169
e 5 183
e 5 191
e 5 198
e 6 9
e 6 10
e 6 26
e 6 67
e 6 82
e 6 115
e 6 118
e 6 124
e 6 125
e 6 133
e 6 137
e 6 145
e 6 149
e 6 166
e 7 25
e 7 64
e 7 74
e 7 95
e 7 139
e 7 154
e 7 157
e 7 158
e 7 170
e 7 190
e 8 21
e 8 39
e 8 65
e 8 73
e 8 76
e 8 81
e 8 116
e 8 124
e 8 148
e 8 153
e 8 155
e 8 158
e 8 192
e 8 196
e 8 198
e 9 15
e 9 33
e 9 39
e 9 91
e 9 124
e 9 129
e 9 134
e 9 139
e 9 150
e 9 159
e 9 169
e 9 172
e 10 11
e 10 14
e 10 31
e 10 35
e 10 36
e 10 39
e 10 40
e 10 82
e 10 89
e 10 90
e 10 106
e 10 128
e 10 148
e 10 159
e 10 170
e 10 172
e 10 185
e 10 196
e 11 26
e 11 61
e 11 92
e 11 109
e 11 129
e 11 131
e 11 138
e 11 144
e 11 154
e 11 155
e 11 196
e 12 36
e 12 100
e 12 103
e 12 132
e 12 144
e 12 149
e 12 153
e 12 154
e 12 155
e 12 161
e 12 178
e 12 185
e 12 190
e 13 29
e 13 35
e 13 43
e 13 46
e 13 66
e 13 82
e 13 89
e 13 122
e 13 124
e 13 139
e 13 152
e 13 153
e 14 22
e 14 29
e 14 30
e 14 53
e 14 88
e 14 99
e 14 110
e 14 130
e 14 138
e 14 141
e 14 147
e 14 167
e 14 175
e 14 187
e 14 188
e 14 198
e 15 17
e 15 34
e 15 49
e 15 54
e 15 61
e 15 70
e 15 74
e 15 94
e 15 97
e 15 106
e 15 133
e 15 144
e 15 156
e 15 161
e 15 168
e 15 169
e 15 170
e 15 185
e 15 190
e 15 196
e 16 22
e 16 48
e 16 56
e 16 66
e 16 79
e 16 118
e 16 142
e 16 145
e 16 159
e 16 177
e 16 199
e 17 31
e 17 43
e 17 46
e 17 50
e 17 68
e 17 75
e 17 85
e 17 120
e 17 125
e 17 136
e 17 137
e 17 161
e 17 167
e 17 173
e 17 176
e 17 182
e 17 194
e 17 195
e 17 198
e 18 41
e 18 46
e 18 53
e 18 66
e 18 69
e 18 84
e 18 85
e 18 87
e 18 105
e 18 133
e 18 157
e 18 162
e 19 22
e 19 25
e 19 33
e 19 36
e 19 39
e 19 52
e 19 67
e 19 79
e 19 85
e 19 113
e 19 116
e 19 121
e 19 126
e 19 154
e 19 179
e 19 184
e 19 188
e 19 195
e 20 50
e 20 56
e 20 65
e 20 76
e 20 77
e 20 91
e 20 96
e 20 135
e 20 183
e 20 190
e 20 198
e 21 53
e 21 57
e 21 113
e 21 114
e 21 134
e 21 143
e 21 153
e 21 156
e 21 161
e 21 198
e 22 36
e 22 73
e 22 88
e 22 96
e 22 101
e 22 106
e 22 109
e 22 132
e 22 165
e 22 169
e 22 175
e 22 188
e 22 197
e 22 198
e 23 44
e 23 68
e 23 72
e 23 79
e 23 84
e 23 109
e 23 110
e 23 139
e 23 155
e 23 157
e 23 158
e 23 183
e 23 186
e 23 188
e 24 35
e 24 36
e 24 49
e 24 69
e 24 77
e 24 83
e 24 94
e 24 99
e 24 132
e 24 140
e 24 171
e 24 176
e 24 179
e 24 184
e 24 191
e 24 192
e 25 29
e 25 57
e 25 60
e 25 80
e 25 86
e 25 107
e 25 115
e 25 120
e 25 130
e 25 158
e 25 165
e 25 175
e 25 182
e 25 186
e 25 191
e 25 192
e 26 33
e 26 34
e 26 39
e 26 42
e 26 85
e 26 87
e 26 104
e 26 108
e 26 111
e 26 122
e 26 140
e 26 149
e 27 36
e 27 61
e 27 64
e 27 69
e 27 72
e 27 74
e 27 77
e 27 78
e 27 79
e 27 127
e 27 129
e 27 142
e 27 162
e 27 170
e 27 189
e 27 194
e 28 36
e 28 43
e 28 46
e 28 47
e 28 80
e 28 94
e 28 100
e 28 102
e 28 105
e 28 113
e 28 116
e 28 184
e 28 188
e 28 190
e 29 62
e 29 85
e 29 101
e 29 129
e 29 131
e 29 136
e 29 166
e 29 169
e 29 173
e 29 187
e 29 200
e 30 35
e 30 40
e 30 49
e 30 50
e 30 53
e 30 62
e 30 67
e 30 69
e 30 72
e 30 77
e 30 79
e 30 88
e 30 106
e 30 108
e 30 119
e 30 121
e 30 145
e 30 153
e 30 167
e 30 176
e 30 183
e 30 189
e 30 197
e 31 32
e 31 34
e 31 56
e 31 62
e 31 63
e 31 70
e 31 76
e 31 91
e 31 103
e 31 140
e 31 145
e 31 148
e 31 155
e 31 156
e 31 173
e 31 174
e 31 177
e 31 179
e 31 198
e 32 43
e 32 45
e 32 95
e 32 103
e 32 110
e 32 115
e 32 138
e 32 185
e 33 47
e 33 57
e 33 92
e 33 95
e 33 104
e 33 118
e 33 132
e 33 141
e 33 143
e 33 146
e 33 161
e 33 166
e 33 173
e 33 188
e 33 194
e 33 200
e 34 42
e 34 70
e 34 71
e 34 80
e 34 81
e 34 90
e 34 97
e 34 104
e 34 106
e 34 113
e 34 130
e 34 140
e 34 151
e 34 170
e 34 175
e 34 197
e 35 41
e 35 88
e 35 94
e 35 101
e 35 108
e 35 123
e 35 136
e 35 153
e 35 155
e 35 157
e 35 176
e 35 179
e 35 184
e 36 42
e 36 46
e 36 76
e 36 93
e 36 118
e 36 119
e 36 132
e 36 146
e 36 162
e 36 183
e 37 42
e 37 43
e 37 72
e 37 101
e 37 102
e 37 121
e 37 125
e 37 127
e 37 135
e 37 163
e 37 186
e 37 198
e 38 39
e 38 53
e 38 68
e 38 69
e 38 84
e 38 113
e 38 129
e 38 139
e 38 141
e 38 162
e 38 166
e 38 173
e 38 183
e 38 185
e 38 191
e 38 192
e 39 59
e 39 61
e 39 82
e 39 85
e 39 92
e 39 95
e 39 102
e 39 118
e 39 126
e 39 128
e 39 131
e 39 138
e 39 145
e 39 169
e 39 177
e 39 180
e 39 200
e 40 47
e 40 87
e 40 94
e 40 113
e 40 157
e 40 163
e 40 180
e 41 42
e 41 46
e 41 50
e 41 57
e 41 68
e 41 102
e 41 107
e 41 119
e 41 145
e 41 153
e 41 155
e 41 173
e 41 179
e 42 53
e 42 65
e 42 79
e 42 86
e 42 90
e 42 91
e 42 93
e 42 110
e 42 116
e 42 117
e 42 125
e 42 137
e 42 187
e 43 56
e 43 68
e 43 88
e 43 93
e 43 147
e 43 158
e 43 176
e 43 189
e 43 192
e 44 82
e 44 91
e 44 94
e 44 112
e 44 124
e 44 125
e 44 130
e 44 141
e 44 147
e 44 160
e 44 161
e 44 167
e 44 183
e 45 48
e 45 66
e 45 84
e 45 99
e 45 101
e 45 114
e 45 118
e 45 122
e 45 125
e 45 126
e 45 129
e 45 138
e 45 145
e 45 153
e 45 160
e 45 170
e 46 50
e 46 53
e 46 60
e 46 83
e 46 85
e 46 92
e 46 125
e 46 166
e 46 181
e 46 193
e 47 53
e 47 89
e 47 101
e 47 105
e 47 115
e 47 119
e 47 120
e 47 139
e 47 148
e 47 152
e 47 172
e 47 177
e 47 180
e 47 190
e 47 192
e 48 53
e 48 55
e 48 58
e 48 67
e 48 71
e 48 79
e 48 99
e 48 110
e 48 112
e 48 115
e 48 123
e 48 151
e 48 157
e 48 159
e 48 170
e 48 180
e 48 193
e 48 198
e 49 61
e 49 72
e 49 79
e 49 84
e 49 110
e 49 113
e 49 129
e 49 182
e 49 193
e 50 61
e 50 63
e 50 77
e 50 81
e 50 94
e 50 105
e 50 107
e 50 116
e 50 119
e 50 127
e 50 138
e 50 142
e 50 145
e 50 158
e 50 160
e 50 163
e 50 167
e 50 172
e 51 57
e 51 59
e 51 69
e 51 85
e 51 106
e 51 164
e 51 169
e 51 190
e 52 59
e 52 78
e 52 79
e 52 95
e 52 105
e 52 132
e 52 147
e 52 165
e 52 169
e 52 170
e 52 180
e 52 197
e 53 66
e 53 69
e 53 77
e 53 83
e 53 86
e 53 90
e 53 94
e 53 99
e 53 111
e 53 115
e 53 117
e 53 122
e 53 123
e 53 133
e 54 62
e 54 69
e 54 71
e 54 81
e 54 100
e 54 102
e 54 104
e 54 137
e 54 191
e 55 77
e 55 81
e 55 88
e 55 91
e 55 96
e 55 118
e 55 122
e 55 132
e 55 168
e 55 170
e 55 200
e 56 58
e 56 64
e 56 68
e 56 81
e 56 85
e 56 89
e 56 95
e 56 107
e 56 136
e 56 153
e 56 169
e 56 186
e 56 196
e 57 72
e 57 75
e 57 87
e 57 89
e 57 99
e 57 101
e 57 111
e 57 113
e 57 115
e 57 121
e 57 134
e 57 145
e 57 162
e 57 181
e 57 198
e 58 63
e 58 65
e 58 82
e 58 91
e 58 103
e 58 106
e 58 121
e 58 126
e 58 133
e 58 135
e 58 147
e 58 165
e 58 169
e 58 187
e 58 189
e 58 192
e 59 88
e 59 93
e 59 106
e 59 120
e 59 134
e 59 155
e 59 175
e 59 190
e 59 191
e 59 194
e 60 89
e 60 94
e 60 118
e 60 135
e 60 150
e 60 187
e 61 62
e 61 69
e 61 81
e 61 126
e 61 146
e 61 155
e 61 161
e 61 162
e 61 170
e 61 179
e 61 180
e 62 72
e 62 76
e 62 82
e 62 118
e 62 122
e 62 188
e 62 196
e 63 67
e 63 87
e 63 97
e 63 102
e 63 105
e 63 120
e 63 148
e 63 165
e 63 175
e 63 186
e 63 194
e 64 71
e 64 94
e 64 101
e 64 149
e 64 153
e 64 156
e 64 169
e 64 175
e 64 178
e 64 179
e 64 199
e 65 78
e 65 81
e 65 82
e 65 102
e 65 111
e 65 117
e 65 124
e 65 135
e 65 144
e 65 149
e 65 164
e 65 167
e 65 170
e 65 189
e 66 102
e 66 117
e 66 189
e 67 76
e 67 80
e 67 90
e 67 92
e 67 95
e 67 96
e 67 98
e 67 107
e 67 120
e 67 129
e 67 131
e 67 138
e 67 164
e 67 194
e 68 69
e 68 74
e 68 80
e 68 85
e 68 86
e 68 106
e 68 125
e 68 150
e 68 152
e 68 196
e 69 70
e 69 73
e 69 83
e 69 91
e 69 118
e 69 127
e 69 147
e 69 148
e 69 152
e 69 184
e 69 191
e 70 72
e 70 104
e 70 108
e 70 109
e 70 110
e 70 115
e 70 123
e 70 144
e 70 156
e 70 169
e 70 193
e 70 194
e 70 199
e 71 85
e 71 91
e 71 123
e 71 139
e 71 141
e 71 169
e 71 176
e 71 180
e 72 88
e 72 91
e 72 121
e 72 129
e 72 134
e 72 139
e 72 145
e 72 148
e 72 197
e 73 81
e 73 90
e 73 94
e 73 101
e 73 105
e 73 107
e 73 108
e 73 117
e 73 122
e 73 130
e 73 132
e 73 141
e 73 144
e 73 146
e 73 178
e 73 189
e 74 75
e 74 80
e 74 82
e 74 111
e 74 125
e 74 128
e 74 134
e 74 136
e 74 156
e 74 159
e 74 180
e 74 193
e 74 198
e 75 83
e 75 103
e 75 151
e 75 152
e 75 154
e 75 156
e 75 178
e 75 181
e 75 197
e 76 87
e 76 103
e 76 112
e 76 129
e 76 146
e 77 82
e 77 112
e 77 128
e 77 138
e 77 143
e 77 151
e 77 192
e 77 194
e 77 196
e 78 105
e 78 133
e 78 135
e 78 155
e 78 157
e 78 169
e 78 177
e 79 112
e 79 124
e 79 136
e 79 137
e 79 144
e 79 150
e 79 164
e 79 182
e 79 185
e 79 187
e 79 190
e 80 107
e 80 125
e 80 153
e 80 176
e 81 91
e 81 108
e 81 132
e 81 149
e 81 151
e 81 179
e 81 198
e 82 105
e 82 109
e 82 115
e 82 117
e 82 119
e 82 120
e 82 128
e 82 130
e 82 139
e 82 147
e 82 152
e 82 159
e 82 172
e 82 179
e 83 95
e 83 104
e 83 113
e 83 114
e 83 122
e 83 152
e 83 160
e 83 170
e 83 172
e 83 180
e 83 195
e 84 102
e 84 117
e 84 124
e 84 142
e 84 144
e 84 147
e 84 151
e 84 153
e 84 156
e 84 159
e 84 178
e 84 196
e 85 92
e 85 103
e 85 105
e 85 135
e 85 136
e 85 137
e 85 169
e 85 183
e 86 90
e 86 98
e 86 102
e 86 117
e 86 118
e 86 129
e 86 165
e 86 185
e 87 106
e 87 117
e 87 118
e 87 140
e 88 89
e 88 93
e 88 116
e 88 121
e 88 145
e 88 150
e 88 157
e 88 185
e 88 189
e 89 118
e 89 124
e 89 126
e 89 142
e 89 143
e 89 158
e 89 164
e 89 181
e 90 102
e 90 106
e 90 110
e 90 117
e 90 121
e 90 122
e 90 124
e 90 129
e 90 132
e 90 133
e 90 144
e 90 147
e 90 148
e 90 152
e 90 164
e 90 169
e 91 92
e 91 128
e 91 129
e 91 146
e 91 166
e 91 180
e 91 181
e 91 185
e 91 193
e 92 99
e 92 110
e 92 117
e 92 124
e 92 169
e 92 183
e 92 187
e 92 189
e 93 98
e 93 101
e 93 110
e 93 117
e 93 139
e 93 157
e 93 160
e 93 162
e 93 169
e 94 130
e 94 185
e 94 187
e 94 192
e 94 193
e 95 105
e 95 124
e 95 125
e 95 137
e 95 154
e 95 176
e 95 188
e 96 99
e 96 127
e 96 148
e 96 161
e 96 181
e 96 185
e 96 187
e 97 99
e 97 107
e 97 123
e 97 125
e 97 126
e 97 138
e 97 154
e 97 155
e 97 163
e 97 183
e 98 111
e 98 119
e 98 145
e 98 156
e 98 165
e 98 191
e 99 101
e 99 112
e 99 126
e 99 127
e 99 135
e 99 142
e 99 154
e 99 163
e 99 164
e 99 169
e 99 177
e 99 195
e 99 197
e 100 110
e 100 111
e 100 126
e 100 130
e 100 131
e 100 139
e 100 140
e 100 150
e 100 190
e 101 108
e 101 124
e 101 135
e 101 141
e 101 142
e 101 183
e 101 192
e 102 127
e 102 163
e 102 164
e 102 170
e 102 174
e 102 195
e 103 106
e 103 109
e 103 110
e 103 126
e 103 131
e 103 170
e 103 192
e 103 194
e 103 200
e 104 117
e 104 119
e 104 125
e 104 131
e 104 133
e 104 144
e 104 146
e 104 148
e 104 160
e 104 161
e 104 163
e 104 164
e 104 168
e 104 169
e 104 173
e 104 175
e 104 177
e 104 183
e 104 185
e 104 187
e 104 191
e 104 195
e 105 127
e 105 180
e 105 187
e 105 195
e 105 200
e 106 123
e 106 129
e 106 131
e 106 168
e 106 173
e 106 188
e 106 200
e 107 124
e 107 143
e 107 166
e 107 172
e 107 176
e 107 186
e 107 188
e 107 192
e 107 196
e 108 129
e 108 160
e 108 162
e 108 180
e 108 181
e 108 183
e 108 186
e 108 188
e 109 121
e 109 130
e 109 131
e 109 134
e 109 176
e 109 193
e 109 198
e 109 199
e 110 115
e 110 121
e 110 125
e 110 149
e 110 169
e 110 184
e 110 194
e 110 196
e 110 200
e 111 126
e 111 146
e 111 155
e 111 169
e 111 170
e 111 171
e 111 175
e 111 178
e 111 184
e 111 196
e 112 137
e 112 142
e 112 156
e 112 167
e 112 170
e 113 134
e 113 146
e 113 147
e 113 167
e 113 178
e 113 185
e 114 125
e 114 128
e 114 154
e 114 158
e 114 162
e 114 172
e 114 199
e 115 131
e 115 132
e 115 138
e 115 145
e 115 146
e 115 158
e 115 160
e 115 170
e 115 181
e 115 186
e 115 197
e 116 126
e 116 153
e 116 163
e 116 179
e 116 189
e 116 192
e 116 197
e 117 119
e 117 124
e 117 126
e 117 132
e 117 140
e 117 161
e 117 178
e 117 195
e 118 139
e 118 155
e 118 165
e 118 184
e 118 198
e 119 148
e 119 151
e 119 158
e 119 167
e 119 183
e 119 186
e 119 193
e 120 121
e 120 123
e 120 139
e 120 152
e 120 165
e 120 180
e 120 191
e 121 144
e 121 147
e 121 178
e 122 128
e 122 157
e 122 180
e 122 182
e 122 193
e 123 152
e 123 155
e 123 162
e 123 163
e 123 173
e 123 178
e 123 180
e 123 190
e 124 139
e 124 141
e 124 150
e 124 156
e 124 192
e 125 126
e 125 133
e 125 170
e 125 180
e 125 181
e 125 189
e 125 191
e 126 139
e 126 149
e 126 154
e 126 160
e 126 183
e 126 193
e 127 128
e 127 144
e 127 165
e 127 182
e 127 191
e 128 131
e 128 141
e 128 164
e 128 171
e 128 186
e 129 140
e 129 166
