n 200
m 1612
e 1 7
e 1 9
e 1 40
e 1 46
e 1 50
e 1 81
e 1 84
e 1 86
e 1 92
e 1 93
e 1 96
e 1 102
e 1 107
e 1 108
e 1 120
e 1 139
e 1 149
e 1 172
e 1 192
e 2 11
e 2 24
e 2 28
e 2 30
e 2 45
e 2 49
e 2 60
e 2 122
e 2 127
e 2 134
e 2 169
e 2 198
e 3 14
e 3 20
e 3 24
e 3 31
e 3 50
e 3 51
e 3 52
e 3 54
e 3 70
e 3 71
e 3 89
e 3 92
e 3 147
e 3 171
e 3 172
e 3 197
e 4 17
e 4 39
e 4 63
e 4 69
e 4 73
e 4 110
e 4 117
e 4 121
e 4 123
e 4 124
e 4 125
e 4 131
e 4 139
e 4 145
e 4 156
e 4 167
e 4 176
e 4 191
e 4 192
e 5 8
e 5 40
e 5 44
e 5 45
e 5 57
e 5 63
e 5 86
e 5 95
e 5 97
e 5 113
e 5 121
e 5 132
e 5 138
e 5 150
e 5 169
e 5 183
e 5 189
e 5 191
e 5 198
e 6 9
e 6 10
e 6 26
e 6 67
e 6 76
e 6 89
e 6 115
e 6 118
e 6 124
e 6 125
e 6 133
e 6 137
e 6 145
e 7 25
e 7 95
e 7 112
e 7 129
e 7 139
e 7 157
e 7 158
e 7 166
e 7 170
e 7 176
e 8 21
e 8 56
e 8 65
e 8 73
e 8 102
e 8 109
e 8 116
e 8 148
e 8 153
e 8 155
e 8 158
e 8 192
e 8 198
e 9 15
e 9 33
e 9 39
e 9 42
e 9 91
e 9 100
e 9 106
e 9 123
e 9 124
e 9 139
e 9 159
e 9 169
e 9 172
e 10 11
e 10 31
e 10 35
e 10 39
e 10 40
e 10 42
e 10 45
e 10 82
e 10 89
e 10 106
e 10 128
e 10 148
e 10 159
e 10 161
e 10 170
e 10 172
e 10 196
e 11 26
e 11 89
e 11 92
e 11 109
e 11 129
e 11 131
e 11 138
e 11 144
e 11 155
e 11 162
e 11 196
e 12 36
e 12 100
e 12 103
e 12 144
e 12 149
e 12 155
e 12 161
e 12 163
e 12 178
e 12 181
e 12 185
e 12 190
e 13 29
e 13 31
e 13 35
e 13 43
e 13 45
e 13 46
e 13 58
e 13 66
e 13 82
e 13 89
e 13 100
e 13 122
e 13 124
e 13 139
e 13 152
e 13 153
e 13 182
e 14 22
e 14 29
e 14 53
e 14 79
e 14 99
e 14 110
e 14 130
e 14 138
e 14 147
e 14 167
e 14 175
e 14 187
e 14 188
e 14 198
e 15 17
e 15 34
e 15 35
e 15 49
e 15 54
e 15 61
e 15 74
e 15 79
e 15 94
e 15 98
e 15 106
e 15 114
e 15 133
e 15 144
e 15 156
e 15 161
e 15 169
e 15 181
e 15 185
e 15 190
e 15 197
e 16 22
e 16 48
e 16 56
e 16 66
e 16 79
e 16 104
e 16 118
e 16 142
e 16 145
e 16 159
e 16 199
e 17 31
e 17 43
e 17 46
e 17 68
e 17 75
e 17 85
e 17 104
e 17 110
e 17 120
e 17 125
e 17 137
e 17 138
e 17 161
e 17 167
e 17 173
e 17 176
e 17 188
e 17 194
e 17 198
e 18 26
e 18 40
e 18 41
e 18 46
e 18 53
e 18 84
e 18 85
e 18 87
e 18 105
e 18 133
e 18 157
e 18 162
e 19 22
e 19 25
e 19 33
e 19 39
e 19 40
e 19 58
e 19 67
e 19 85
e 19 113
e 19 115
e 19 121
e 19 126
e 19 154
e 19 179
e 19 184
e 19 188
e 19 195
e 20 45
e 20 50
e 20 65
e 20 76
e 20 77
e 20 91
e 20 130
e 20 135
e 20 190
e 20 198
e 21 24
e 21 31
e 21 53
e 21 57
e 21 77
e 21 83
e 21 109
e 21 113
e 21 114
e 21 134
e 21 143
e 21 153
e 21 156
e 21 161
e 21 198
e 22 36
e 22 63
e 22 88
e 22 96
e 22 100
e 22 101
e 22 102
e 22 106
e 22 109
e 22 132
e 22 145
e 22 165
e 22 169
e 22 174
e 22 175
