n 200
m 1578
e 1 57
e 1 64
e 1 67
e 1 72
e 1 84
e 1 100
e 1 159
e 1 160
e 1 165
e 1 168
e 1 169
e 1 193
e 1 195
e 1 200
e 2 5
e 2 8
e 2 46
e 2 53
e 2 55
e 2 67
e 2 76
e 2 82
e 2 147
e 2 152
e 2 163
e 2 195
e 2 199
e 3 85
e 3 88
e 3 113
e 3 120
e 3 128
e 3 140
e 3 142
e 3 145
e 3 199
e 4 7
e 4 12
e 4 57
e 4 71
e 4 76
e 4 95
e 4 109
e 4 111
e 4 121
e 4 124
e 4 137
e 4 146
e 4 148
e 4 150
e 4 155
e 4 196
e 5 61
e 5 66
e 5 71
e 5 100
e 5 128
e 5 139
e 5 141
e 5 149
e 5 165
e 5 193
e 6 15
e 6 17
e 6 25
e 6 27
e 6 30
e 6 35
e 6 46
e 6 66
e 6 76
e 6 89
e 6 99
e 6 111
e 6 118
e 6 139
e 6 160
e 6 161
e 6 164
e 6 181
e 7 20
e 7 61
e 7 75
e 7 78
e 7 83
e 7 112
e 7 116
e 7 122
e 7 129
e 7 130
e 7 136
e 7 173
e 7 195
e 7 198
e 8 20
e 8 26
e 8 40
e 8 41
e 8 42
e 8 73
e 8 83
e 8 84
e 8 93
e 8 117
e 8 137
e 8 145
e 8 152
e 8 178
e 8 180
e 8 195
e 9 16
e 9 18
e 9 20
e 9 21
e 9 30
e 9 33
e 9 34
e 9 42
e 9 62
e 9 66
e 9 99
e 9 125
e 9 134
e 9 146
e 9 150
e 9 160
e 9 163
e 9 165
e 9 169
e 9 184
e 9 189
e 9 191
e 9 192
e 9 196
e 10 12
e 10 14
e 10 17
e 10 19
e 10 26
e 10 44
e 10 56
e 10 69
e 10 72
e 10 77
e 10 86
e 10 94
e 10 95
e 10 112
e 10 119
e 10 141
e 10 150
e 11 14
e 11 37
e 11 38
e 11 41
e 11 42
e 11 47
e 11 54
e 11 57
e 11 63
e 11 90
e 11 125
e 11 186
e 11 193
e 11 195
e 12 34
e 12 50
e 12 56
e 12 73
e 12 94
e 12 95
e 12 99
e 12 103
e 12 113
e 12 122
e 12 153
e 12 168
e 12 193
e 13 26
e 13 30
e 13 44
e 13 55
e 13 66
e 13 72
e 13 79
e 13 84
e 13 139
e 13 144
e 13 150
e 13 154
e 13 156
e 13 163
e 13 166
e 13 191
e 14 19
e 14 26
e 14 31
e 14 35
e 14 53
e 14 55
e 14 56
e 14 81
e 14 84
e 14 85
e 14 123
e 14 155
e 14 157
e 14 188
e 14 191
e 14 197
e 15 19
e 15 23
e 15 30
e 15 55
e 15 59
e 15 61
e 15 85
e 15 91
e 15 113
e 15 122
e 15 123
e 15 129
e 15 136
e 15 143
e 15 160
e 15 174
e 15 184
e 15 194
e 15 198
e 15 200
e 16 18
e 16 23
e 16 34
e 16 43
e 16 69
e 16 80
e 16 89
e 16 127
e 16 132
e 16 136
e 16 149
e 16 152
e 16 156
e 16 166
e 16 188
e 16 189
e 17 30
e 17 40
e 17 48
e 17 65
e 17 72
e 17 90
e 17 134
e 17 139
e 17 154
e 17 155
e 17 165
e 17 175
e 17 179
e 17 187
e 17 196
e 18 28
e 18 48
e 18 59
e 18 64
e 18 85
e 18 101
e 18 102
e 18 148
e 18 151
e 18 159
e 18 169
e 18 173
