n 200
m 1584
e 1 67
e 1 98
e 1 100
e 1 113
e 1 159
e 1 160
e 1 165
e 1 168
e 1 193
e 1 195
e 1 200
e 2 5
e 2 8
e 2 46
e 2 53
e 2 55
e 2 67
e 2 75
e 2 76
e 2 80
e 2 82
e 2 147
e 2 152
e 2 163
e 2 195
e 3 85
e 3 88
e 3 128
e 3 140
e 3 142
e 3 155
e 3 168
e 4 12
e 4 71
e 4 95
e 4 105
e 4 109
e 4 111
e 4 121
e 4 124
e 4 136
e 4 137
e 4 146
e 4 148
e 4 150
e 4 196
e 5 14
e 5 61
e 5 66
e 5 71
e 5 86
e 5 139
e 5 141
e 5 149
e 5 165
e 5 193
e 6 15
e 6 17
e 6 25
e 6 27
e 6 30
e 6 46
e 6 63
e 6 66
e 6 68
e 6 70
e 6 76
e 6 89
e 6 99
e 6 102
e 6 111
e 6 118
e 6 139
e 6 160
e 6 161
e 6 164
e 6 181
e 7 20
e 7 61
e 7 75
e 7 78
e 7 83
e 7 94
e 7 116
e 7 122
e 7 127
e 7 129
e 7 173
e 7 184
e 7 195
e 7 198
e 8 20
e 8 26
e 8 40
e 8 41
e 8 42
e 8 65
e 8 73
e 8 117
e 8 137
e 8 145
e 8 152
e 8 171
e 8 178
e 8 180
e 8 181
e 8 195
e 9 16
e 9 18
e 9 20
e 9 30
e 9 33
e 9 34
e 9 42
e 9 62
e 9 66
e 9 96
e 9 99
e 9 103
e 9 109
e 9 119
e 9 125
e 9 134
e 9 146
e 9 150
e 9 160
e 9 163
e 9 165
e 9 169
e 9 177
e 9 183
e 9 184
e 9 189
e 9 191
e 9 196
e 10 14
e 10 17
e 10 19
e 10 26
e 10 44
e 10 56
e 10 60
e 10 69
e 10 72
e 10 86
e 10 94
e 10 95
e 10 112
e 10 117
e 10 119
e 10 141
e 10 142
e 10 150
e 10 174
e 11 14
e 11 15
e 11 29
e 11 37
e 11 38
e 11 42
e 11 54
e 11 57
e 11 63
e 11 110
e 11 116
e 11 125
e 11 145
e 11 148
e 11 186
e 11 192
e 11 193
e 12 22
e 12 34
e 12 50
e 12 56
e 12 73
e 12 84
e 12 94
e 12 99
e 12 113
e 12 122
e 12 140
e 12 150
e 12 153
e 13 14
e 13 26
e 13 30
e 13 55
e 13 63
e 13 72
e 13 79
e 13 84
e 13 139
e 13 144
e 13 150
e 13 154
e 13 156
e 13 166
e 13 169
e 13 188
e 14 19
e 14 26
e 14 31
e 14 40
e 14 53
e 14 56
e 14 79
e 14 81
e 14 84
e 14 85
e 14 87
e 14 115
e 14 123
e 14 155
e 14 157
e 14 165
e 14 188
e 14 191
e 15 19
e 15 23
e 15 30
e 15 33
e 15 47
e 15 55
e 15 56
e 15 61
e 15 85
e 15 91
e 15 113
e 15 122
e 15 123
e 15 129
e 15 143
e 15 160
e 15 174
e 15 184
e 15 194
e 15 198
e 15 200
e 16 18
e 16 23
e 16 43
e 16 62
e 16 69
e 16 89
e 16 127
e 16 132
e 16 136
e 16 149
e 16 152
e 16 156
e 16 160
e 16 166
e 16 188
e 16 189
e 17 30
e 17 34
e 17 40
e 17 48
e 17 72
e 17 90
e 17 134
e 17 154
e 17 155
e 17 165
e 17 175
e 17 176
e 17 179
e 17 187
e 18 28
e 18 48
e 18 57
e 18 59
e 18 66
e 18 77
e 18 85
e 18 101
e 18 102
e 18 148
e 18 151
e 18 159
e 18 169
e 18 173
e 18 187
e 19 35
e 19 53
e 19 76
e 19 113
e 19 116
e 19 136
e 19 138
e 19 179
e 19 181
e 19 190
e 20 32
e 20 33
e 20 45
e 20 55
e 20 84
e 20 89
e 20 109
e 20 112
e 20 114
e 20 124
e 20 131
e 20 140
e 20 165
e 20 171
e 20 173
e 20 178
e 20 184
e 20 200
e 21 26
e 21 35
e 21 67
e 21 82
e 21 95
e 21 122
e 21 136
e 21 148
e 21 174
e 21 178
e 21 188
e 21 193
e 22 25
e 22 26
e 22 27
e 22 37
e 22 40
e 22 42
e 22 59
e 22 77
e 22 90
e 22 99
e 22 103
e 22 129
e 22 143
e 22 150
e 22 164
e 22 172
e 22 174
e 22 188
e 22 193
e 23 24
e 23 35
e 23 70
e 23 73
e 23 112
e 23 113
e 23 114
e 23 134
e 23 140
e 23 148
e 23 169
e 23 182
e 23 200
e 24 46
e 24 62
e 24 63
e 24 70
e 24 74
e 24 77
e 24 85
e 24 89
e 24 92
e 24 101
e 24 102
e 24 127
e 24 170
e 24 174
e 24 182
e 25 28
e 25 49
e 25 53
e 25 58
e 25 66
e 25 72
e 25 96
e 25 101
e 25 113
e 25 146
e 25 161
e 25 170
e 25 171
e 25 181
e 25 183
e 25 189
e 25 198
e 26 36
e 26 44
e 26 45
e 26 67
e 26 78
e 26 119
e 26 151
e 26 167
e 26 171
e 26 175
e 26 181
e 27 38
e 27 41
e 27 66
e 27 83
e 27 86
e 27 99
e 27 115
e 27 121
e 27 133
e 27 136
e 27 150
e 27 151
e 28 33
e 28 42
e 28 48
e 28 62
e 28 63
e 28 75
e 28 97
e 28 107
e 28 111
e 28 116
e 28 123
e 28 143
e 28 150
e 28 153
e 28 168
e 28 184
e 28 188
e 28 192
e 28 198
e 29 83
e 29 85
e 29 105
e 29 106
e 29 109
e 29 129
e 29 134
e 29 136
e 29 138
e 29 139
e 29 140
e 29 155
e 29 190
e 29 192
e 29 199
e 30 34
e 30 44
e 30 53
e 30 56
e 30 81
e 30 110
e 30 111
e 30 118
e 30 132
e 30 155
e 30 156
e 30 167
e 30 178
e 30 192
e 30 199
e 31 38
e 31 50
e 31 69
e 31 77
e 31 82
e 31 90
e 31 92
e 31 94
e 31 95
e 31 104
e 31 114
e 31 127
e 31 165
e 31 185
e 32 34
e 32 66
e 32 67
e 32 71
e 32 83
e 32 101
e 32 111
e 32 148
e 32 160
e 32 180
e 32 191
e 32 200
e 33 56
e 33 57
e 33 67
e 33 107
e 33 125
e 33 128
e 33 178
e 34 51
e 34 55
e 34 59
e 34 62
e 34 71
e 34 104
e 34 108
e 34 119
e 34 131
e 34 141
e 34 152
e 34 157
e 34 161
e 34 179
e 34 194
e 34 197
e 35 41
e 35 63
e 35 84
e 35 95
e 35 96
e 35 101
e 35 102
e 35 127
e 35 133
e 35 141
e 35 171
e 35 175
e 35 178
e 35 180
e 35 195
e 35 198
e 36 43
e 36 128
e 36 130
e 36 158
e 36 165
e 36 167
e 36 173
e 36 180
e 37 53
e 37 54
e 37 68
e 37 86
e 37 88
e 37 102
e 37 116
e 37 146
e 37 167
e 37 183
e 37 195
e 38 47
e 38 56
e 38 61
e 38 67
e 38 78
e 38 79
e 38 80
e 38 97
e 38 103
e 38 124
e 38 125
e 38 131
e 38 140
e 38 179
e 38 185
e 38 189
e 38 191
e 39 44
e 39 46
e 39 81
e 39 84
e 39 86
e 39 90
e 39 95
e 39 104
e 39 115
e 39 139
e 39 165
e 39 190
e 39 195
e 40 53
e 40 61
e 40 117
e 40 134
e 40 154
e 40 158
e 40 185
e 40 193
e 41 58
e 41 84
e 41 126
e 41 135
e 41 151
e 41 172
e 41 186
e 41 190
e 41 198
e 42 56
e 42 96
e 42 102
e 42 116
e 42 120
e 42 121
e 42 146
e 42 156
e 42 163
e 42 177
e 42 179
e 42 180
e 43 66
e 43 68
e 43 82
e 43 102
e 43 104
e 43 110
e 43 111
e 43 168
e 43 185
e 43 198
e 43 200
e 44 49
e 44 80
e 44 116
e 44 136
e 44 152
e 44 158
e 44 162
e 44 181
e 44 193
e 45 46
e 45 54
e 45 75
e 45 110
e 45 191
e 45 194
e 45 198
e 46 69
e 46 95
e 46 113
e 46 117
e 46 126
e 46 152
e 46 157
e 46 170
e 46 171
e 46 176
e 47 62
e 47 67
e 47 92
e 47 130
e 47 132
e 47 141
e 47 144
e 47 147
e 47 155
e 47 160
e 47 185
e 48 53
e 48 55
e 48 61
e 48 80
e 48 95
e 48 117
e 48 125
e 48 126
e 48 135
e 48 139
e 48 142
e 48 174
e 48 189
e 48 190
e 48 193
e 49 53
e 49 86
e 49 106
e 49 110
e 49 121
e 49 160
e 49 177
e 49 179
e 49 186
e 50 71
e 50 107
e 50 110
e 50 122
e 50 132
e 50 155
e 50 158
e 50 169
e 50 186
e 51 68
e 51 80
e 51 100
e 51 169
e 51 171
e 51 176
e 51 179
e 51 184
e 51 189
e 51 193
e 51 194
e 52 58
e 52 69
e 52 96
e 52 103
e 52 113
e 52 126
e 52 131
e 52 147
e 52 152
e 52 167
e 52 176
e 52 190
e 53 62
e 53 69
e 53 101
e 53 113
e 53 143
e 53 176
e 53 183
e 54 78
e 54 86
e 54 92
e 54 101
e 54 135
e 54 142
e 54 150
e 54 159
e 54 164
e 54 171
e 54 184
e 54 191
e 55 73
e 55 95
e 55 119
e 55 121
e 55 129
e 55 158
e 55 163
e 55 172
e 56 73
e 56 74
e 56 79
e 56 80
e 56 85
e 56 130
e 56 139
e 56 142
e 56 149
e 56 164
e 56 173
e 56 183
e 57 98
e 57 103
e 57 116
e 57 118
e 57 133
e 57 151
e 57 160
e 57 164
e 57 172
e 57 182
e 57 192
e 58 64
e 58 65
e 58 77
e 58 81
e 58 95
e 58 106
e 58 121
e 58 126
e 58 129
e 58 174
e 58 189
e 59 68
e 59 78
e 59 107
e 59 114
e 59 129
e 59 132
e 59 149
e 59 151
e 59 155
e 59 164
e 59 180
e 59 190
e 59 192
e 59 197
e 60 67
e 60 79
e 60 97
e 60 106
e 60 120
e 60 124
e 60 127
e 60 134
e 60 136
e 60 152
e 60 186
e 60 188
e 60 190
e 61 82
e 61 89
e 61 122
e 61 133
e 61 152
e 62 63
e 62 65
e 62 78
e 62 83
e 62 87
e 62 101
e 62 105
e 62 109
e 62 117
e 62 125
e 62 128
e 62 135
e 62 138
e 62 199
e 63 66
e 63 68
e 63 70
e 63 76
e 63 85
e 63 91
e 63 97
e 63 103
e 63 115
e 63 132
e 63 136
e 63 148
e 63 154
e 63 159
e 63 165
e 64 88
e 64 105
e 64 108
e 64 110
e 64 141
e 64 158
e 64 162
e 64 171
e 64 173
e 64 178
e 65 66
e 65 77
e 65 79
e 65 81
e 65 88
e 65 105
e 65 121
e 65 125
e 65 128
e 65 129
e 65 142
e 65 167
e 65 168
e 66 87
e 66 89
e 66 91
e 66 100
e 66 126
e 66 128
e 66 148
e 66 165
e 66 176
e 66 177
e 66 185
e 66 191
e 67 76
e 67 81
e 67 87
e 67 108
e 67 113
e 67 137
e 67 149
e 67 188
e 67 193
e 67 194
e 67 199
e 68 71
e 68 91
e 68 116
e 68 127
e 68 145
e 68 174
e 68 177
e 68 178
e 68 189
e 69 91
e 69 108
e 69 121
e 69 123
e 69 152
e 69 165
e 69 167
e 69 171
e 69 177
e 69 193
e 69 197
e 70 103
e 70 108
e 70 146
e 70 147
e 70 167
e 70 175
e 70 181
e 70 196
e 70 200
e 71 127
e 71 129
e 71 130
e 71 133
e 71 165
e 71 177
e 71 184
e 71 188
e 71 194
e 71 195
e 72 74
e 72 81
e 72 93
e 72 118
e 72 126
e 72 133
e 72 134
e 72 142
e 72 145
e 72 151
e 72 152
e 72 174
e 72 177
e 72 178
e 73 75
e 73 79
e 73 89
e 73 113
e 73 129
e 73 153
e 73 154
e 73 189
e 74 93
e 74 104
e 74 118
e 74 125
e 74 128
e 74 141
e 74 147
e 74 150
e 74 156
e 74 167
e 74 168
e 74 187
e 74 189
e 74 191
e 75 87
e 75 141
e 75 150
e 75 160
e 75 164
e 75 167
e 75 170
e 75 182
e 75 194
e 76 84
e 76 107
e 76 169
e 76 171
e 76 191
e 76 198
e 77 96
e 77 106
e 77 112
e 77 113
e 77 119
e 77 121
e 77 134
e 77 151
e 77 167
e 77 174
e 77 179
e 78 82
e 78 87
e 78 108
e 78 127
e 78 137
e 78 169
e 78 171
e 78 182
e 78 194
e 79 99
e 79 112
e 79 119
e 79 125
e 79 141
e 79 147
e 79 151
e 79 162
e 80 84
e 80 88
e 80 89
e 80 105
e 80 110
e 80 111
e 80 127
e 80 139
e 80 146
e 80 168
e 80 190
e 81 87
e 81 88
e 81 91
e 81 110
e 81 115
e 81 121
e 81 147
e 81 172
e 81 182
e 81 196
e 82 96
e 82 98
e 82 102
e 82 106
e 82 115
e 82 132
e 82 172
e 82 176
e 82 185
e 82 188
e 83 132
e 83 136
e 83 150
e 83 152
e 83 153
e 83 154
e 84 85
e 84 87
e 84 91
e 84 97
e 84 113
e 84 117
e 84 152
e 84 157
e 84 159
e 84 164
e 84 166
e 84 175
e 84 189
e 85 92
e 85 113
e 85 119
e 85 128
e 85 129
e 85 132
e 85 150
e 85 161
e 85 183
e 85 187
e 85 193
e 85 194
e 85 198
e 86 91
e 86 94
e 86 104
e 86 106
e 86 123
e 86 131
e 86 162
e 86 173
e 86 187
e 86 192
e 87 109
e 87 112
e 87 114
e 87 132
e 87 138
e 87 141
e 87 144
e 87 149
e 87 158
e 87 165
e 87 166
e 87 178
e 87 197
e 87 199
e 88 92
e 88 96
e 88 126
e 88 137
e 88 144
e 88 195
e 88 200
e 89 108
e 89 135
e 89 146
e 89 154
e 89 166
e 89 189
e 89 190
e 89 192
e 89 193
e 90 97
e 90 106
e 90 112
e 90 115
e 90 137
e 90 138
e 90 144
e 90 175
e 90 177
e 90 188
e 90 199
e 91 99
e 91 114
e 91 126
e 91 132
e 91 151
e 91 152
e 91 153
e 91 173
e 91 179
e 91 200
e 92 117
e 92 124
e 92 151
e 92 155
e 92 157
e 93 100
e 93 106
e 93 124
e 93 157
e 93 160
e 93 179
e 93 186
e 94 106
e 94 119
e 94 132
e 94 159
e 94 169
e 94 192
e 95 106
e 95 127
e 95 128
e 95 134
e 95 135
e 95 142
e 95 144
e 95 147
e 95 157
e 95 159
e 95 171
e 95 179
e 95 184
e 95 189
e 95 193
e 96 109
e 96 128
e 96 130
e 96 165
e 96 172
e 96 176
e 96 187
e 96 194
e 96 197
e 97 100
e 97 104
e 97 108
e 97 119
e 97 130
e 97 131
e 97 153
e 97 158
e 97 183
e 98 129
e 98 170
e 98 173
e 98 186
e 98 199
e 99 116
e 99 128
e 99 134
e 99 145
e 99 151
e 99 178
e 99 196
e 100 105
e 100 109
e 100 113
e 100 152
e 100 160
e 100 174
e 100 178
e 101 104
e 101 109
e 101 120
e 101 138
e 101 148
e 101 163
e 101 166
e 101 177
e 101 183
e 101 185
e 101 193
e 101 200
e 102 126
e 102 128
e 102 142
e 102 146
e 102 151
e 102 170
