n 200
m 1610
e 1 4
e 1 26
e 1 29
e 1 33
e 1 37
e 1 53
e 1 59
e 1 75
e 1 77
e 1 82
e 1 88
e 1 91
e 1 107
e 1 144
e 1 156
e 1 194
e 1 196
e 2 47
e 2 52
e 2 58
e 2 63
e 2 90
e 2 123
e 2 127
e 2 135
e 2 140
e 2 165
e 2 181
e 2 200
e 3 17
e 3 50
e 3 71
e 3 80
e 3 86
e 3 102
e 3 105
e 3 123
e 3 137
e 3 139
e 3 170
e 3 179
e 4 13
e 4 27
e 4 50
e 4 52
e 4 58
e 4 59
e 4 94
e 4 102
e 4 105
e 4 108
e 4 112
e 4 115
e 4 131
e 4 146
e 4 147
e 4 158
e 4 160
e 4 161
e 4 162
e 4 173
e 4 174
e 4 185
e 5 24
e 5 44
e 5 46
e 5 51
e 5 55
e 5 75
e 5 107
e 5 141
e 5 145
e 5 160
e 5 179
e 5 190
e 5 197
e 6 21
e 6 22
e 6 26
e 6 45
e 6 50
e 6 78
e 6 82
e 6 84
e 6 93
e 6 95
e 6 101
e 6 110
e 6 131
e 6 153
e 6 176
e 6 185
e 7 9
e 7 27
e 7 37
e 7 51
e 7 70
e 7 73
e 7 76
e 7 90
e 7 120
e 7 125
e 7 127
e 7 157
e 7 164
e 7 171
e 7 185
e 7 195
e 7 199
e 7 200
e 8 11
e 8 14
e 8 22
e 8 27
e 8 34
e 8 39
e 8 57
e 8 58
e 8 66
e 8 67
e 8 77
e 8 97
e 8 114
e 8 123
e 8 141
e 8 156
e 8 160
e 8 185
e 8 188
e 8 199
e 9 37
e 9 45
e 9 98
e 9 133
e 9 158
e 9 159
e 9 184
e 10 49
e 10 59
e 10 66
e 10 69
e 10 79
e 10 94
e 10 112
e 10 117
e 10 136
e 10 152
e 10 157
e 10 160
e 10 185
e 10 191
e 10 199
e 11 12
e 11 25
e 11 30
e 11 37
e 11 44
e 11 52
e 11 53
e 11 59
e 11 61
e 11 72
e 11 81
e 11 82
e 11 89
e 11 116
e 11 117
e 11 123
e 11 125
e 11 126
e 11 127
e 11 128
e 11 132
e 11 149
e 11 177
e 11 184
e 11 189
e 12 19
e 12 34
e 12 46
e 12 62
e 12 66
e 12 69
e 12 75
e 12 76
e 12 93
e 12 96
e 12 101
e 12 142
e 12 162
e 12 168
e 13 32
e 13 40
e 13 62
e 13 69
e 13 75
e 13 101
e 13 102
e 13 130
e 13 131
e 13 134
e 13 147
e 13 163
e 13 179
e 13 183
e 13 193
e 14 25
e 14 38
e 14 40
e 14 70
e 14 79
e 14 97
e 14 114
e 14 146
e 14 147
e 14 154
e 15 19
e 15 25
e 15 37
e 15 51
e 15 55
e 15 58
e 15 62
e 15 66
e 15 67
e 15 84
e 15 87
e 15 101
e 15 112
e 15 114
e 15 138
e 15 151
e 15 167
e 15 168
e 15 190
e 15 191
e 16 20
e 16 23
e 16 24
e 16 45
e 16 73
e 16 75
e 16 89
e 16 95
e 16 123
e 16 139
e 16 145
e 16 158
e 16 171
e 16 177
e 17 33
e 17 49
e 17 66
e 17 85
e 17 87
e 17 94
e 17 96
e 17 127
e 17 132
e 17 145
e 17 150
e 17 189
e 18 22
e 18 25
e 18 34
e 18 48
e 18 52
e 18 54
e 18 67
e 18 69
e 18 70
e 18 72
e 18 75
e 18 88
e 18 96
e 18 134
e 18 136
e 18 148
e 18 171
e 18 195
e 18 196
e 19 42
e 19 64
e 19 66
e 19 110
e 19 137
e 19 153
e 19 196
e 20 28
e 20 29
e 20 41
e 20 47
e 20 66
e 20 83
e 20 84
e 20 99
e 20 113
e 20 122
e 20 143
e 20 144
e 20 152
e 20 174
e 20 180
e 20 184
e 21 24
e 21 29
e 21 36
e 21 38
e 21 49
e 21 66
e 21 88
e 21 92
e 21 98
e 21 123
e 21 156
e 21 190
e 22 38
e 22 45
e 22 47
e 22 85
e 22 104
e 22 133
e 22 135
e 22 157
e 22 173
e 22 177
e 23 50
e 23 62
e 23 63
e 23 79
e 23 104
e 23 113
e 23 125
e 23 128
e 23 133
e 23 134
e 23 139
e 23 140
e 23 168
e 23 169
e 23 198
e 24 52
e 24 60
e 24 68
e 24 74
e 24 88
e 24 116
e 24 127
e 24 129
e 24 136
e 24 143
e 24 152
e 24 163
e 24 173
e 24 189
e 25 35
e 25 37
e 25 48
e 25 62
e 25 73
e 25 89
e 25 95
e 25 108
e 25 110
e 25 128
e 25 136
e 25 141
e 25 144
e 25 186
e 25 191
e 25 196
e 25 200
e 26 27
e 26 36
e 26 42
e 26 48
e 26 66
e 26 96
e 26 110
e 26 113
e 26 119
e 26 122
e 26 135
e 26 148
e 26 163
e 26 197
e 27 30
e 27 35
e 27 41
e 27 63
e 27 64
e 27 66
e 27 79
e 27 81
e 27 84
e 27 91
e 27 93
e 27 97
e 27 115
e 27 140
e 27 151
e 27 174
e 27 180
e 28 39
e 28 48
e 28 53
e 28 55
e 28 59
e 28 75
e 28 84
e 28 113
e 28 128
e 28 129
e 28 139
e 28 148
e 28 182
e 28 191
