n 200
m 1587
e 1 29
e 1 34
e 1 69
e 1 71
e 1 92
e 1 98
e 1 139
e 1 146
e 1 147
e 1 161
e 1 173
e 1 177
e 1 180
e 1 190
e 1 194
e 1 196
e 2 4
e 2 28
e 2 34
e 2 65
e 2 72
e 2 83
e 2 103
e 2 106
e 2 116
e 2 139
e 2 145
e 2 155
e 2 170
e 2 178
e 2 192
e 3 17
e 3 30
e 3 38
e 3 45
e 3 55
e 3 66
e 3 71
e 3 80
e 3 81
e 3 85
e 3 93
e 3 106
e 3 127
e 3 135
e 3 136
e 3 141
e 3 146
e 3 154
e 3 157
e 3 180
e 3 190
e 3 191
e 4 14
e 4 29
e 4 41
e 4 43
e 4 56
e 4 57
e 4 66
e 4 114
e 4 159
e 4 171
e 4 181
e 4 200
e 5 20
e 5 23
e 5 26
e 5 80
e 5 85
e 5 119
e 5 122
e 5 125
e 5 127
e 5 168
e 5 175
e 5 176
e 5 197
e 6 50
e 6 80
e 6 89
e 6 90
e 6 93
e 6 122
e 6 130
e 6 138
e 6 139
e 6 142
e 6 144
e 6 158
e 7 9
e 7 12
e 7 13
e 7 43
e 7 52
e 7 57
e 7 61
e 7 76
e 7 88
e 7 93
e 7 95
e 7 106
e 7 116
e 7 123
e 7 126
e 7 129
e 7 140
e 7 144
e 7 145
e 7 147
e 7 151
e 7 160
e 7 172
e 7 179
e 7 186
e 7 187
e 7 192
e 7 199
e 8 36
e 8 39
e 8 63
e 8 64
e 8 72
e 8 95
e 8 109
e 8 115
e 8 138
e 8 143
e 8 159
e 8 168
e 8 178
e 9 14
e 9 15
e 9 29
e 9 34
e 9 61
e 9 71
e 9 101
e 9 134
e 9 146
e 9 193
e 10 27
e 10 42
e 10 60
e 10 117
e 10 126
e 10 133
e 10 135
e 10 141
e 10 169
e 10 171
e 10 194
e 11 14
e 11 46
e 11 54
e 11 71
e 11 79
e 11 114
e 11 127
e 11 152
e 11 165
e 12 40
e 12 43
e 12 64
e 12 75
e 12 76
e 12 101
e 12 102
e 12 106
e 12 110
e 12 122
e 12 124
e 12 126
e 12 144
e 12 172
e 12 186
e 12 191
e 13 15
e 13 37
e 13 69
e 13 70
e 13 106
e 13 110
e 13 126
e 13 150
e 13 152
e 13 192
e 13 198
e 14 24
e 14 49
e 14 50
e 14 53
e 14 54
e 14 64
e 14 71
e 14 132
e 14 147
e 14 153
e 14 159
e 14 163
e 15 18
e 15 20
e 15 36
e 15 44
e 15 72
e 15 76
e 15 131
e 15 138
e 15 168
e 15 170
e 15 172
e 16 17
e 16 25
e 16 28
e 16 31
e 16 34
e 16 48
e 16 63
e 16 75
e 16 99
e 16 100
e 16 101
e 16 103
e 16 110
e 16 115
e 16 121
e 16 147
e 16 156
e 16 166
e 16 188
e 16 197
e 17 22
e 17 42
e 17 138
e 17 177
e 17 186
e 17 193
e 18 32
e 18 40
e 18 44
e 18 46
e 18 49
e 18 61
e 18 87
e 18 97
e 18 108
e 18 114
e 18 141
e 18 149
e 18 170
e 18 188
e 18 198
e 19 70
e 19 77
e 19 90
e 19 128
e 19 140
e 19 182
e 19 193
e 20 26
e 20 65
e 20 69
e 20 78
e 20 80
e 20 97
e 20 109
e 20 162
e 20 169
e 20 183
e 20 190
e 21 26
e 21 28
e 21 40
e 21 44
e 21 50
e 21 66
e 21 80
e 21 81
e 21 103
e 21 122
e 21 129
e 21 135
e 21 168
e 21 170
e 21 176
e 21 186
e 21 195
e 22 26
e 22 28
e 22 46
e 22 86
e 22 93
e 22 105
e 22 118
e 22 121
e 22 139
e 22 140
e 22 147
e 22 167
e 22 171
e 22 178
e 23 42
e 23 47
e 23 60
e 23 62
e 23 71
e 23 74
e 23 87
e 23 124
e 23 127
e 23 134
e 23 140
e 23 150
e 23 155
e 23 168
e 23 178
e 23 198
e 24 44
e 24 48
e 24 58
e 24 60
e 24 65
e 24 67
e 24 76
e 24 112
e 24 118
e 24 123
e 24 126
e 24 135
e 24 137
e 24 139
e 24 148
e 24 161
e 24 186
e 25 30
e 25 73
e 25 74
e 25 76
e 25 90
e 25 94
e 25 96
e 25 138
e 25 144
e 25 163
e 25 182
e 26 29
e 26 34
e 26 51
e 26 53
e 26 67
e 26 73
e 26 83
e 26 86
e 26 96
e 26 153
e 26 168
e 26 179
e 26 180
e 26 187
e 27 47
e 27 79
e 27 82
e 27 83
e 27 109
e 27 112
e 27 118
e 27 120
e 27 122
e 27 130
e 27 141
e 27 146
e 27 191
e 28 37
e 28 38
e 28 59
e 28 62
e 28 77
e 28 112
e 28 160
e 28 172
e 28 173
e 28 177
e 28 187
e 28 199
e 29 55
e 29 62
e 29 64
e 29 93
e 29 96
e 29 99
e 29 101
e 29 104
e 29 126
e 29 129
e 29 151
e 29 159
e 29 162
e 29 177
e 29 189
e 29 191
e 29 198
e 30 69
e 30 74
e 30 76
e 30 83
e 30 84
e 30 86
e 30 100
e 30 105
e 30 119
e 30 122
e 30 125
e 30 142
e 30 166
e 30 173
e 30 183
e 30 187
e 31 33
e 31 45
e 31 52
e 31 61
e 31 90
e 31 95
e 31 99
e 31 103
e 31 130
e 31 134
e 31 166
e 31 171
e 31 173
e 32 37
e 32 41
e 32 62
e 32 77
e 32 99
e 32 102
e 32 107
e 32 112
e 32 121
e 32 136
e 32 148
e 32 168
e 32 172
e 32 173
e 32 182
e 33 34
e 33 64
e 33 81
e 33 112
e 33 122
e 33 153
e 33 154
e 33 160
e 33 164
e 33 172
e 33 173
e 34 39
e 34 43
e 34 45
e 34 72
e 34 107
e 34 124
e 34 126
e 34 128
e 34 132
e 34 138
e 34 175
e 34 176
e 35 44
e 35 59
