n 200
m 1595
e 1 4
e 1 5
e 1 14
e 1 26
e 1 39
e 1 61
e 1 65
e 1 68
e 1 69
e 1 96
e 1 100
e 1 173
e 1 188
e 1 196
e 1 198
e 2 34
e 2 74
e 2 83
e 2 101
e 2 103
e 2 126
e 2 164
e 2 175
e 2 190
e 3 4
e 3 13
e 3 16
e 3 22
e 3 25
e 3 29
e 3 39
e 3 42
e 3 109
e 3 121
e 3 128
e 3 151
e 3 177
e 3 192
e 3 199
e 4 32
e 4 34
e 4 41
e 4 50
e 4 60
e 4 70
e 4 75
e 4 78
e 4 82
e 4 87
e 4 89
e 4 92
e 4 96
e 4 141
e 4 153
e 4 161
e 4 162
e 4 172
e 4 176
e 4 199
e 5 7
e 5 9
e 5 29
e 5 30
e 5 37
e 5 43
e 5 45
e 5 57
e 5 65
e 5 75
e 5 81
e 5 85
e 5 88
e 5 89
e 5 98
e 5 107
e 5 113
e 5 125
e 5 136
e 5 154
e 5 161
e 5 168
e 5 179
e 6 14
e 6 35
e 6 36
e 6 69
e 6 84
e 6 89
e 6 96
e 6 97
e 6 103
e 6 113
e 6 140
e 6 157
e 6 158
e 6 168
e 6 179
e 6 193
e 7 29
e 7 46
e 7 68
e 7 75
e 7 91
e 7 94
e 7 97
e 7 112
e 7 122
e 7 129
e 7 142
e 7 146
e 7 196
e 7 198
e 8 19
e 8 60
e 8 89
e 8 110
e 8 119
e 8 180
e 8 183
e 8 189
e 8 193
e 9 57
e 9 96
e 9 99
e 9 102
e 9 109
e 9 113
e 9 118
e 9 137
e 9 166
e 9 188
e 10 12
e 10 24
e 10 39
e 10 47
e 10 51
e 10 56
e 10 58
e 10 75
e 10 79
e 10 80
e 10 84
e 10 87
e 10 88
e 10 100
e 10 129
e 10 132
e 10 145
e 10 150
e 10 167
e 10 174
e 10 185
e 10 197
e 10 200
e 11 25
e 11 41
e 11 45
e 11 52
e 11 57
e 11 73
e 11 86
e 11 142
e 11 156
e 11 160
e 11 164
e 11 171
e 11 182
e 11 183
e 11 184
e 11 187
e 12 13
e 12 46
e 12 52
e 12 67
e 12 71
e 12 76
e 12 79
e 12 95
e 12 110
e 12 113
e 12 120
e 12 122
e 12 126
e 12 137
e 12 139
e 12 149
e 12 157
e 12 178
e 12 194
e 13 16
e 13 44
e 13 46
e 13 48
e 13 81
e 13 85
e 13 98
e 13 116
e 13 117
e 13 122
e 13 130
e 13 136
e 13 147
e 13 183
e 13 186
e 13 200
e 14 16
e 14 93
e 14 98
e 14 104
e 14 117
e 14 145
e 14 166
e 14 173
e 14 174
e 14 175
e 14 194
e 15 22
e 15 27
e 15 29
e 15 35
e 15 43
e 15 47
e 15 49
e 15 56
e 15 64
e 15 76
e 15 84
e 15 87
e 15 101
e 15 106
e 15 122
e 15 128
e 15 133
e 15 138
e 15 149
e 15 151
e 15 166
e 15 170
e 15 184
e 15 191
e 16 30
e 16 31
e 16 40
e 16 56
e 16 64
e 16 76
e 16 78
e 16 89
e 16 106
e 16 149
e 16 150
e 16 151
e 16 181
e 17 23
e 17 40
e 17 69
e 17 72
e 17 73
e 17 89
e 17 90
e 17 114
e 17 116
e 17 123
e 17 125
e 17 127
e 17 139
e 17 153
e 17 172
e 17 186
e 18 29
e 18 30
e 18 44
e 18 56
e 18 58
e 18 72
e 18 103
e 18 119
e 18 126
e 18 157
e 18 159
e 18 161
e 18 176
e 18 188
e 19 23
e 19 28
e 19 37
e 19 45
e 19 90
e 19 117
e 19 142
e 19 145
e 19 153
e 19 170
e 19 176
e 19 190
e 19 193
e 20 26
e 20 34
e 20 43
e 20 62
e 20 74
e 20 82
e 20 83
e 20 93
e 20 96
e 20 152
e 20 176
e 20 179
e 20 182
e 21 29
e 21 49
e 21 60
e 21 61
e 21 86
e 21 89
e 21 93
e 21 96
e 21 103
e 21 134
e 21 143
e 21 151
e 21 159
e 21 168
e 21 189
e 22 28
e 22 34
e 22 52
e 22 68
e 22 75
e 22 76
e 22 91
e 22 100
e 22 103
e 22 139
e 22 148
e 22 192
e 22 200
e 23 40
e 23 66
e 23 79
e 23 98
e 23 103
e 23 105
e 23 126
e 23 136
e 23 170
e 23 184
e 24 27
e 24 33
e 24 55
e 24 74
e 24 84
e 24 92
e 24 94
e 24 117
e 24 128
e 24 136
e 24 158
e 24 172
e 24 186
e 25 54
e 25 60
e 25 87
e 25 89
e 25 93
e 25 106
e 25 113
e 25 125
e 25 129
e 25 138
e 25 160
e 25 175
e 25 195
e 25 197
e 26 47
e 26 57
e 26 83
e 26 96
e 26 101
e 26 121
e 26 154
e 26 175
e 26 188
e 26 196
e 26 200
e 27 34
e 27 71
e 27 75
e 27 89
e 27 94
e 27 106
e 27 154
e 27 160
e 27 163
e 27 173
e 27 176
e 27 184
e 27 197
e 28 36
e 28 49
e 28 50
e 28 75
e 28 95
e 28 109
e 28 127
e 28 132
e 28 140
e 28 142
e 28 143
e 28 165
e 28 182
e 28 189
e 29 40
e 29 62
e 29 64
e 29 80
e 29 103
e 29 108
e 29 116
e 29 129
e 29 136
e 29 138
e 29 150
e 29 153
e 29 156
e 29 162
e 29 165
e 29 170
e 29 171
e 29 177
e 29 190
e 29 198
e 29 199
e 30 48
e 30 61
e 30 68
e 30 69
e 30 81
e 30 106
e 30 110
e 30 114
e 30 129
e 30 131
e 30 133
e 30 151
e 30 166
e 30 172
e 30 178
e 30 191
e 30 194
e 30 198
e 31 41
e 31 74
e 31 97
e 31 108
e 31 119
e 31 151
e 31 153
e 31 182
e 31 183
e 32 40
e 32 64
e 32 91
e 32 119
e 32 129
e 32 132
e 32 145
e 32 172
e 32 186
e 33 43
e 33 70
e 33 101
e 33 102
e 33 107
e 33 117
e 33 121
e 33 122
e 33 131
e 33 134
e 33 141
e 33 184
e 34 37
e 34 48
e 34 58
e 34 66
e 34 74
e 34 93
e 34 106
e 34 114
e 34 115
e 34 137
e 34 138
e 34 145
e 34 149
e 34 168
e 34 181
e 34 200
e 35 41
e 35 45
e 35 50
e 35 57
e 35 66
e 35 86
e 35 87
e 35 114
e 35 123
e 35 131
e 35 157
e 35 178
e 35 186
e 35 189
e 36 50
e 36 107
e 36 114
e 36 142
e 36 144
e 36 172
e 36 174
e 36 177
e 36 184
e 36 191
e 36 197
e 37 39
e 37 44
e 37 46
e 37 92
e 37 101
e 37 102
e 37 112
e 37 126
e 37 133
e 37 135
e 37 137
e 37 142
e 37 150
e 37 162
e 37 171
e 37 193
e 38 48
e 38 83
e 38 86
e 38 87
e 38 96
e 38 104
e 38 109
e 38 114
e 38 131
e 38 140
e 38 194
e 38 199
e 39 41
e 39 70
e 39 75
e 39 84
