n 200
m 1574
e 1 2
e 1 4
e 1 5
e 1 23
e 1 26
e 1 32
e 1 39
e 1 61
e 1 65
e 1 68
e 1 69
e 1 84
e 1 87
e 1 96
e 1 100
e 1 173
e 1 188
e 1 198
e 2 34
e 2 47
e 2 83
e 2 101
e 2 103
e 2 126
e 2 136
e 2 175
e 2 190
e 3 13
e 3 16
e 3 22
e 3 29
e 3 39
e 3 42
e 3 73
e 3 84
e 3 109
e 3 118
e 3 121
e 3 128
e 3 151
e 3 192
e 3 199
e 4 5
e 4 22
e 4 32
e 4 34
e 4 41
e 4 50
e 4 70
e 4 75
e 4 78
e 4 92
e 4 96
e 4 123
e 4 162
e 4 176
e 4 199
e 5 7
e 5 11
e 5 29
e 5 30
e 5 37
e 5 45
e 5 55
e 5 57
e 5 65
e 5 81
e 5 85
e 5 88
e 5 98
e 5 125
e 5 133
e 5 142
e 5 155
e 5 161
e 5 179
e 6 14
e 6 35
e 6 36
e 6 69
e 6 84
e 6 89
e 6 97
e 6 103
e 6 113
e 6 157
e 6 158
e 6 168
e 6 179
e 6 193
e 7 29
e 7 68
e 7 75
e 7 91
e 7 94
e 7 97
e 7 112
e 7 129
e 7 142
e 7 146
e 7 196
e 7 198
e 8 11
e 8 19
e 8 60
e 8 89
e 8 103
e 8 110
e 8 119
e 8 122
e 8 149
e 8 165
e 8 180
e 8 183
e 8 189
e 8 193
e 9 11
e 9 57
e 9 73
e 9 96
e 9 99
e 9 102
e 9 109
e 9 113
e 9 118
e 9 132
e 9 181
e 9 188
e 10 24
e 10 39
e 10 40
e 10 44
e 10 47
e 10 51
e 10 56
e 10 79
e 10 80
e 10 84
e 10 87
e 10 88
e 10 100
e 10 125
e 10 129
e 10 139
e 10 145
e 10 150
e 10 185
e 10 196
e 10 200
e 11 14
e 11 25
e 11 29
e 11 39
e 11 41
e 11 45
e 11 52
e 11 57
e 11 73
e 11 86
e 11 102
e 11 142
e 11 164
e 11 171
e 11 182
e 11 184
e 11 187
e 11 200
e 12 13
e 12 20
e 12 46
e 12 52
e 12 54
e 12 67
e 12 71
e 12 76
e 12 78
e 12 95
e 12 110
e 12 120
e 12 126
e 12 137
e 12 149
e 12 178
e 12 194
e 13 16
e 13 24
e 13 30
e 13 38
e 13 44
e 13 46
e 13 48
e 13 81
e 13 85
e 13 98
e 13 130
e 13 136
e 13 140
e 13 141
e 13 147
e 13 164
e 13 173
e 13 186
e 13 200
e 14 28
e 14 66
e 14 93
e 14 98
e 14 104
e 14 117
e 14 145
e 14 166
e 14 173
e 14 174
e 14 194
e 15 22
e 15 29
e 15 35
e 15 43
e 15 47
e 15 49
e 15 56
e 15 76
e 15 84
e 15 87
e 15 101
e 15 106
e 15 121
e 15 122
e 15 128
e 15 138
e 15 149
e 15 151
e 15 166
e 15 170
e 15 177
e 15 184
e 15 191
e 16 30
e 16 31
e 16 40
e 16 49
e 16 64
e 16 78
e 16 89
e 16 106
e 16 149
e 16 150
e 16 181
e 17 23
e 17 40
e 17 53
e 17 66
e 17 69
e 17 72
e 17 73
e 17 89
e 17 90
e 17 112
e 17 116
e 17 123
e 17 125
e 17 127
e 17 139
e 17 172
e 17 186
e 18 29
e 18 30
e 18 56
e 18 58
e 18 103
e 18 104
e 18 119
e 18 126
e 18 157
e 18 159
e 18 161
e 18 176
e 18 184
e 18 188
e 18 198
e 19 23
e 19 37
e 19 45
e 19 117
e 19 120
e 19 142
e 19 151
e 19 170
e 19 173
e 19 187
e 19 193
e 20 26
e 20 34
e 20 43
e 20 59
e 20 62
e 20 64
e 20 73
e 20 74
e 20 82
e 20 83
e 20 93
e 20 152
e 20 176
e 20 179
e 20 182
e 21 29
e 21 34
e 21 60
e 21 86
e 21 89
e 21 93
e 21 96
e 21 97
e 21 103
e 21 134
e 21 151
e 21 159
e 21 189
e 22 28
e 22 34
e 22 52
e 22 68
e 22 76
e 22 78
e 22 91
e 22 95
e 22 100
e 22 103
e 22 139
e 22 148
e 22 192
e 22 200
e 23 40
e 23 79
e 23 94
e 23 103
e 23 126
e 23 128
e 23 136
e 23 170
e 23 184
e 23 197
e 24 33
e 24 49
e 24 55
e 24 74
e 24 84
e 24 92
e 24 94
e 24 111
e 24 117
e 24 128
e 24 136
e 24 149
e 24 158
e 24 186
e 25 54
e 25 60
e 25 87
e 25 89
e 25 93
e 25 106
e 25 113
e 25 115
e 25 125
e 25 129
e 25 132
e 25 138
e 25 175
e 25 195
e 25 197
e 26 47
e 26 57
e 26 83
e 26 96
e 26 99
e 26 101
e 26 121
e 26 127
e 26 175
e 26 188
e 26 196
e 26 200
e 27 34
e 27 71
e 27 72
e 27 75
e 27 106
e 27 133
e 27 145
e 27 154
e 27 158
e 27 163
e 27 170
e 27 176
e 27 191
e 27 197
e 28 36
e 28 49
e 28 65
e 28 67
e 28 109
e 28 111
e 28 127
e 28 132
e 28 142
e 28 143
e 28 165
e 28 182
e 29 40
e 29 64
e 29 80
e 29 116
e 29 123
e 29 129
e 29 136
e 29 138
e 29 150
e 29 156
e 29 162
e 29 165
e 29 170
e 29 177
e 29 186
e 29 190
