n 200
m 1645
e 1 9
e 1 33
e 1 40
e 1 68
e 1 75
e 1 94
e 1 108
e 1 134
e 1 147
e 1 175
e 1 179
e 1 194
e 1 198
e 2 12
e 2 28
e 2 29
e 2 32
e 2 54
e 2 57
e 2 75
e 2 83
e 2 92
e 2 105
e 2 111
e 2 116
e 2 123
e 2 130
e 2 163
e 2 167
e 2 174
e 2 182
e 2 184
e 3 7
e 3 30
e 3 36
e 3 66
e 3 67
e 3 80
e 3 86
e 3 93
e 3 94
e 3 102
e 3 140
e 3 148
e 3 173
e 3 189
e 3 192
e 3 193
e 3 195
e 4 13
e 4 20
e 4 42
e 4 50
e 4 64
e 4 107
e 4 108
e 4 113
e 4 146
e 4 148
e 4 179
e 5 23
e 5 62
e 5 71
e 5 87
e 5 122
e 5 124
e 5 125
e 5 157
e 5 160
e 5 184
e 5 187
e 5 197
e 6 16
e 6 27
e 6 29
e 6 42
e 6 46
e 6 61
e 6 63
e 6 64
e 6 72
e 6 73
e 6 78
e 6 83
e 6 86
e 6 90
e 6 91
e 6 104
e 6 116
e 6 128
e 6 156
e 6 163
e 6 178
e 7 9
e 7 12
e 7 25
e 7 33
e 7 42
e 7 46
e 7 109
e 7 110
e 7 113
e 7 118
e 7 127
e 7 131
e 7 135
e 7 142
e 7 145
e 7 178
e 7 186
e 7 200
e 8 39
e 8 51
e 8 95
e 8 99
e 8 102
e 8 105
e 8 113
e 8 116
e 8 117
e 8 123
e 8 124
e 8 125
e 8 138
e 8 153
e 8 155
e 8 164
e 8 169
e 8 177
e 8 185
e 9 14
e 9 26
e 9 31
e 9 37
e 9 40
e 9 47
e 9 56
e 9 69
e 9 98
e 9 123
e 9 136
e 9 141
e 9 177
e 9 184
e 9 185
e 9 189
e 9 193
e 10 12
e 10 32
e 10 34
e 10 37
e 10 46
e 10 62
e 10 74
e 10 89
e 10 90
e 10 98
e 10 111
e 10 121
e 10 131
e 10 148
e 10 159
e 10 166
e 10 170
e 10 173
e 10 176
e 10 181
e 10 195
e 10 198
e 11 13
e 11 14
e 11 17
e 11 28
e 11 47
e 11 63
e 11 69
e 11 84
e 11 87
e 11 92
e 11 96
e 11 109
e 11 110
e 11 111
e 11 115
e 11 123
e 11 125
e 11 141
e 11 143
e 11 159
e 11 164
e 11 171
e 11 178
e 11 179
e 11 181
e 11 191
e 12 22
e 12 47
e 12 51
e 12 73
e 12 82
e 12 90
e 12 92
e 12 121
e 12 127
e 12 136
e 12 146
e 12 148
e 12 158
e 12 168
e 12 185
e 12 186
e 12 195
e 13 16
e 13 17
e 13 27
e 13 34
e 13 36
e 13 48
e 13 64
e 13 69
e 13 89
e 13 105
e 13 125
e 13 141
e 13 148
e 13 192
e 13 198
e 14 28
e 14 36
e 14 42
e 14 55
e 14 57
e 14 62
e 14 63
e 14 65
e 14 69
e 14 78
e 14 87
e 14 123
e 14 137
e 14 139
e 14 140
e 14 164
e 14 179
e 14 194
e 15 25
e 15 26
e 15 30
e 15 61
e 15 70
e 15 84
e 15 85
e 15 86
e 15 92
e 15 97
e 15 120
e 15 121
e 15 148
e 15 149
e 15 170
e 15 172
e 15 175
e 15 180
e 15 190
e 16 46
e 16 55
e 16 66
e 16 71
e 16 78
e 16 84
e 16 93
e 16 105
e 16 106
e 16 126
e 16 131
e 16 133
e 16 134
e 16 139
e 16 143
e 16 144
e 16 162
e 16 165
e 16 175
e 16 194
e 16 197
e 17 25
e 17 43
e 17 64
e 17 74
e 17 104
e 17 108
e 17 127
e 17 134
e 17 159
e 17 162
e 17 181
e 17 199
e 18 35
e 18 56
e 18 60
e 18 73
e 18 77
e 18 110
e 18 115
e 18 120
e 18 121
e 18 132
e 18 142
e 18 150
e 18 155
e 18 188
e 19 23
e 19 30
e 19 32
e 19 44
e 19 52
e 19 62
e 19 70
e 19 73
e 19 90
e 19 98
e 19 109
e 19 120
e 19 167
e 19 172
e 20 27
e 20 32
e 20 35
e 20 54
e 20 63
e 20 83
e 20 90
e 20 100
e 20 108
e 20 126
e 20 178
e 20 185
e 21 50
e 21 65
e 21 83
e 21 86
e 21 95
e 21 100
e 21 108
e 21 112
e 21 124
e 21 128
e 21 130
e 21 144
e 21 156
e 21 168
e 21 174
e 21 177
e 21 195
e 22 27
e 22 39
e 22 74
e 22 81
e 22 105
e 22 133
e 22 140
e 22 143
e 22 144
