n 200
m 1626
e 1 9
e 1 12
e 1 33
e 1 40
e 1 68
e 1 75
e 1 84
e 1 92
e 1 108
e 1 130
e 1 147
e 1 169
e 1 175
e 1 179
e 1 194
e 2 8
e 2 12
e 2 28
e 2 32
e 2 54
e 2 57
e 2 75
e 2 83
e 2 92
e 2 96
e 2 105
e 2 111
e 2 116
e 2 123
e 2 127
e 2 130
e 2 138
e 2 163
e 2 167
e 2 174
e 2 182
e 2 184
e 3 7
e 3 30
e 3 36
e 3 66
e 3 67
e 3 80
e 3 86
e 3 93
e 3 94
e 3 102
e 3 140
e 3 148
e 3 161
e 3 173
e 3 189
e 3 192
e 3 193
e 3 195
e 4 10
e 4 13
e 4 20
e 4 42
e 4 50
e 4 64
e 4 107
e 4 111
e 4 113
e 4 146
e 4 148
e 4 168
e 4 179
e 5 10
e 5 23
e 5 62
e 5 84
e 5 93
e 5 122
e 5 124
e 5 125
e 5 157
e 5 184
e 5 187
e 5 197
e 6 16
e 6 22
e 6 27
e 6 29
e 6 42
e 6 46
e 6 54
e 6 59
e 6 61
e 6 63
e 6 64
e 6 72
e 6 73
e 6 83
e 6 86
e 6 89
e 6 90
e 6 91
e 6 95
e 6 104
e 6 116
e 6 163
e 6 178
e 7 9
e 7 12
e 7 33
e 7 42
e 7 46
e 7 88
e 7 109
e 7 110
e 7 113
e 7 135
e 7 145
e 7 175
e 7 178
e 7 186
e 7 200
e 8 39
e 8 53
e 8 102
e 8 106
e 8 113
e 8 117
e 8 123
e 8 124
e 8 136
e 8 153
e 8 154
e 8 155
e 8 164
e 8 169
e 8 177
e 8 185
e 9 14
e 9 26
e 9 31
e 9 33
e 9 40
e 9 47
e 9 69
e 9 88
e 9 98
e 9 123
e 9 134
e 9 136
e 9 141
e 9 159
e 9 177
e 9 184
e 9 185
e 10 12
e 10 16
e 10 32
e 10 40
e 10 62
e 10 74
e 10 89
e 10 98
e 10 111
e 10 121
e 10 131
e 10 148
e 10 159
e 10 166
e 10 170
e 10 173
e 10 181
e 10 192
e 10 195
e 11 13
e 11 14
e 11 17
e 11 28
e 11 47
e 11 59
e 11 63
e 11 69
e 11 84
e 11 87
e 11 88
e 11 92
e 11 96
e 11 103
e 11 109
e 11 110
e 11 115
e 11 123
e 11 125
e 11 141
e 11 143
e 11 144
e 11 159
e 11 164
e 11 169
e 11 171
e 11 178
e 11 181
e 11 191
e 12 22
e 12 43
e 12 46
e 12 47
e 12 51
e 12 72
e 12 73
e 12 82
e 12 90
e 12 112
e 12 121
e 12 127
e 12 146
e 12 148
e 12 185
e 12 186
e 12 195
e 13 16
e 13 17
e 13 27
e 13 34
e 13 48
e 13 53
e 13 89
e 13 90
e 13 98
e 13 105
e 13 116
e 13 125
e 13 130
e 13 141
e 13 148
e 13 184
e 13 192
e 13 198
e 14 28
e 14 36
e 14 42
e 14 57
e 14 62
e 14 63
e 14 65
e 14 69
e 14 87
e 14 90
e 14 101
e 14 137
e 14 139
e 14 152
e 14 164
e 14 179
e 14 194
e 15 25
e 15 30
e 15 61
e 15 70
e 15 84
e 15 89
e 15 92
e 15 97
e 15 117
e 15 120
e 15 121
e 15 143
e 15 148
e 15 170
e 15 172
e 15 175
e 15 180
e 15 193
e 16 46
e 16 66
e 16 78
e 16 81
e 16 105
e 16 106
e 16 126
e 16 131
e 16 133
e 16 134
e 16 139
e 16 143
e 16 144
e 16 162
e 16 165
e 16 175
e 16 180
e 16 194
e 16 197
e 16 199
e 17 25
e 17 43
e 17 64
e 17 85
e 17 108
e 17 127
e 17 159
e 17 162
e 17 181
e 17 197
e 17 199
e 18 35
e 18 53
e 18 56
e 18 73
e 18 77
e 18 110
e 18 115
e 18 121
e 18 122
e 18 132
e 18 142
e 18 150
e 18 155
e 18 188
e 19 23
e 19 30
e 19 32
e 19 51
e 19 52
e 19 62
e 19 70
e 19 87
e 19 90
e 19 98
e 19 109
e 19 116
e 19 120
e 19 144
e 19 172
e 20 27
e 20 32
e 20 35
e 20 54
e 20 63
e 20 74
e 20 83
e 20 108
e 20 116
e 20 126
e 20 161
e 20 178
e 20 185
e 21 50
e 21 61
e 21 65
e 21 83
e 21 86
e 21 95
e 21 100
